episode,total_steps,reward,avg_q,satisfaction,actor_loss,critic_loss
29,336,5.0331144,3.3737633228302,0.15000000000000008,-6.011847087315151,22.033116340637207
30,343,-2.8778934,3.7062814235687256,0.15000000000000008,-6.363888127463205,24.891948427472794
31,350,4.6342764,3.5900208950042725,0.15000000000000008,-6.301315580095563,20.015875816345215
32,366,22.668041,3.7063848972320557,0.1500000000000002,-6.425437092781067,21.753976702690125
33,373,-0.102133274,3.6697001457214355,0.15000000000000008,-6.2589199883597235,24.688025338309153
34,382,7.154008,3.75311017036438,0.05000000000000007,-6.44635189904107,23.500933329264324
35,395,3.0071974,3.8782753944396973,1.249000902703301e-16,-6.5646637403048,22.462588897118202
36,408,14.582445,3.8360025882720947,0.1500000000000002,-6.543742363269512,18.764948258033165
37,418,1.8508568,4.030922889709473,6.938893903907228e-17,-6.714123964309692,24.248431873321532
38,428,1.1424961,4.095152854919434,0.15000000000000013,-7.031211996078492,18.804573154449464
39,444,22.484491,4.093296527862549,0.0,-6.788485378026962,22.060762107372284
40,454,0.9817352,4.073167324066162,0.15000000000000013,-6.950767850875854,25.12458553314209
41,465,15.159978,4.410139560699463,0.10000000000000007,-7.286129127849232,21.146991816433992
42,473,2.4240093,4.1506805419921875,0.10000000000000007,-7.10741651058197,26.104515314102173
43,484,7.2944365,4.18522834777832,0.10000000000000007,-7.077875830910423,22.05052479830655
44,497,12.419418,4.634895324707031,1.3877787807814457e-17,-7.530756070063664,24.108081597548264
45,521,35.523525,4.549842357635498,0.05000000000000007,-7.529258827368419,23.69912664095561
46,532,3.8363,4.529052257537842,0.10000000000000007,-7.569779526103627,25.752649567343973
47,540,3.8951206,5.0102739334106445,0.10000000000000007,-7.8590680956840515,22.094034433364868
48,548,1.8827171,4.803934097290039,0.10000000000000007,-7.6313528418540955,25.638811349868774
49,570,51.295578,4.895540714263916,0.15000000000000002,-7.943655057386919,25.598563974553887
50,580,18.419693,5.106239318847656,0.15000000000000013,-8.047677278518677,25.78032054901123
51,591,24.081036,5.276007175445557,0.10000000000000007,-8.370116580616344,21.15464973449707
52,602,7.342742,5.298126697540283,0.10000000000000013,-8.418251210992986,26.55803645740856
53,623,24.293121,5.572728633880615,0.1999999999999999,-8.614483833312988,24.183216503688268
54,630,-1.6234355,5.9690470695495605,0.15000000000000008,-8.74378776550293,24.236564908708846
55,645,21.136282,5.826723098754883,0.0,-8.863318316141765,24.686995951334634
56,659,25.27668,5.9741058349609375,0.10000000000000007,-8.94335058757237,22.06518452508109
57,668,-0.14874744,6.433189392089844,0.05000000000000007,-9.386723942226833,26.34111891852485
58,678,4.4983044,6.127512454986572,0.15000000000000002,-9.364711380004882,20.699404335021974
59,685,-2.998231,6.815659046173096,0.15000000000000008,-9.792904445103236,16.584642955235072
60,710,23.48684,6.457643032073975,6.938893903907228e-17,-9.56431755065918,25.593829040527343
61,718,-3.3857732,6.630691051483154,0.10000000000000007,-10.06338894367218,21.209809064865112
62,730,14.352976,6.7208476066589355,0.0,-10.0638214747111,25.179037888844807
63,746,14.52223,7.166952610015869,1.8041124150158794e-16,-10.287317097187042,23.701681911945343
64,755,9.224575,7.258105754852295,0.05000000000000007,-10.495870484246147,31.379221704271103
65,765,11.44507,7.170934200286865,0.15000000000000008,-10.32677583694458,26.47237319946289
66,783,33.92888,7.190633296966553,0.19999999999999996,-10.373938984341091,31.566182136535645
67,797,14.067033,7.27890157699585,0.0,-10.675514493669782,29.28473390851702
68,819,43.250374,7.890577793121338,0.1499999999999998,-11.086147958582098,24.799590414220635
69,838,34.381958,8.080828666687012,0.0,-11.443020218297056,28.269148274471885
70,846,3.3355913,7.899777412414551,0.10000000000000007,-11.495859622955322,29.165069580078125
71,853,-1.2185812,8.394881248474121,0.15000000000000008,-11.99984782082694,30.982622691563197
72,860,4.701607,8.700597763061523,0.15000000000000008,-12.092555727277484,20.62435449872698
73,873,22.949226,8.972122192382812,0.15000000000000008,-12.235005965599647,27.268928967989407
74,883,5.36341,8.633306503295898,0.15000000000000013,-12.0162353515625,34.93844718933106
75,905,19.472034,9.027047157287598,0.1499999999999999,-12.506118947809393,31.471545046026055
76,916,-1.5231657,9.47372817993164,0.0,-12.87312837080522,25.84097532792525
77,924,9.788054,9.07095718383789,0.10000000000000007,-12.53790831565857,31.45163655281067
78,935,2.1733246,9.533402442932129,0.10000000000000007,-13.136376120827414,28.432578693736684
79,955,14.007987,9.538961410522461,0.10000000000000013,-13.155176877975464,32.52728281021118
80,962,2.0820646,9.854040145874023,0.15000000000000008,-13.429772785731725,32.92464229038784
81,974,4.9311476,10.100220680236816,0.05000000000000007,-13.745850721995035,34.793541431427
82,982,5.5823965,9.92379379272461,0.10000000000000007,-13.670081734657288,38.221301555633545
83,1002,43.831886,10.45991039276123,0.09999999999999991,-14.065795040130615,33.55579190254211
84,1020,9.755242,10.604049682617188,0.0,-14.380059878031412,35.03444639841715
85,1040,31.872883,10.813616752624512,0.10000000000000019,-14.535099649429322,35.2313551902771
86,1050,2.0713434,10.84404468536377,0.15000000000000013,-14.629727172851563,35.77733726501465
87,1057,-0.6563258,11.22985553741455,0.15000000000000008,-15.094992092677526,39.02521678379604
88,1070,13.6273775,11.239907264709473,0.1500000000000002,-15.012143208430363,37.39772605895996
89,1078,3.917738,11.353848457336426,0.10000000000000007,-15.050509929656982,38.97636032104492
90,1094,7.9340153,11.639760971069336,0.15000000000000013,-15.511064291000366,34.0791894197464
91,1107,10.213989,11.837909698486328,6.938893903907228e-17,-15.579393020043007,39.576616727388824
92,1118,4.4846015,11.609969139099121,0.0,-15.519964564930309,36.51065514304421
93,1132,25.219921,11.950592041015625,0.0,-15.54284920011248,38.46015977859497
94,1149,36.9821,12.418402671813965,0.10000000000000007,-16.064740461461685,38.26940542108872
95,1174,40.14412,12.490971565246582,0.14999999999999958,-16.22028221130371,42.597036895751955
96,1193,15.2083435,12.971240043640137,0.1,-16.57222160540129,38.45310411955181
97,1204,5.8026924,13.468212127685547,0.10000000000000007,-16.996489264748313,31.683921120383523
98,1224,21.013607,13.385601997375488,0.0,-17.098458290100098,37.03282718658447
99,1231,-0.7823286,13.242693901062012,0.15000000000000008,-17.158067430768693,32.30690165928432
100,1245,7.259432,13.917576789855957,0.10000000000000007,-17.468219348362513,39.88922132764544
101,1258,12.323821,12.999578475952148,1.249000902703301e-16,-16.949532288771408,46.55879064706656
102,1276,31.22829,13.93602180480957,0.0,-17.721842553880478,38.17390622033013
103,1376,250.83435,14.975625038146973,0.8499999999999999,-18.747325019836424,41.46336388587952
104,1386,8.5688095,15.360644340515137,0.15000000000000008,-18.99710865020752,38.583105659484865
105,1397,12.398585,15.202775001525879,0.0,-18.86972964893688,51.091750925237484
106,1404,4.5273533,17.14687728881836,0.15000000000000008,-20.60008648463658,43.960857663835796
107,1411,1.6953611,15.62913990020752,0.15000000000000008,-19.856830869402206,33.88346862792969
108,1420,11.656996,16.35502815246582,0.05000000000000007,-19.982208675808376,43.33014933268229
109,1430,14.483809,15.904642105102539,0.15000000000000008,-19.99030284881592,59.570853042602536
110,1459,41.010788,16.36920166015625,0.0,-20.40739657961089,49.02437644169248
111,1472,2.3044262,16.48164176940918,0.0,-20.57349703862117,49.388783088097206
112,1479,2.8617,17.14134407043457,0.15000000000000008,-21.4654118674142,57.22502844674246
113,1488,1.3530798,17.022958755493164,0.05000000000000007,-21.391344282362198,50.49863984849718
114,1496,-1.3276272,16.71160125732422,0.10000000000000007,-21.03244662284851,47.55279898643494
115,1507,11.105699,16.982940673828125,0.10000000000000013,-21.11125547235662,42.89095410433683
116,1523,9.054004,17.26483154296875,0.15000000000000008,-21.539212107658386,58.484888672828674
117,1542,38.10842,17.539579391479492,1.249000902703301e-16,-21.740754880403216,52.932862733539785
118,1549,3.3361678,17.397085189819336,0.15000000000000008,-21.362103870936803,46.269761494227815
119,1557,-1.6856174,18.10567855834961,0.10000000000000007,-22.007087230682373,57.03241157531738
120,1569,-0.3227682,17.82358169555664,0.0,-21.900597254435223,49.431602478027344
121,1579,7.7393394,18.47341537475586,0.15000000000000002,-22.569645500183107,55.59244346618652
122,1591,1.0197058,18.758928298950195,0.0,-23.0427188873291,49.13014809290568
123,1601,2.1746721,18.222599029541016,0.15000000000000013,-22.38632583618164,51.73967819213867
124,1610,-0.6046915,19.402666091918945,0.05000000000000007,-23.352155261569553,41.99696604410807
125,1620,12.6305485,18.251253128051758,0.15000000000000002,-22.56363582611084,59.30856170654297
126,1648,45.218998,18.823001861572266,0.1500000000000003,-23.03097527367728,61.862741879054475
127,1667,13.839748,19.33072853088379,0.15000000000000008,-23.534651806480007,60.063480979517884
128,1674,2.8427305,19.48643684387207,0.15000000000000008,-23.84484999520438,54.5548210144043
129,1684,6.933443,19.62192726135254,0.15000000000000008,-23.602792930603027,63.24647445678711
130,1692,-0.22332954,20.22552490234375,0.10000000000000007,-24.21054172515869,61.367602586746216
131,1699,-2.3873239,20.036983489990234,0.15000000000000008,-24.552982875279017,41.296213150024414
132,1710,7.6814075,20.456907272338867,0.10000000000000007,-24.40220728787509,56.33922126076438
133,1718,1.5413904,20.157283782958984,0.10000000000000007,-24.709887981414795,73.92936849594116
134,1744,52.381145,20.22093391418457,0.0,-24.67592716217041,67.71481748727652
135,1758,11.490377,20.44314193725586,0.10000000000000007,-24.90740626198905,65.3225292478289
136,1775,35.91291,20.80368995666504,0.0,-25.139669754925897,63.372252856983856
137,1785,5.8834,21.586894989013672,6.938893903907228e-17,-25.95245819091797,57.867845153808595
138,1795,8.418437,21.325511932373047,6.938893903907228e-17,-25.687057304382325,51.62620973587036
139,1807,22.005527,21.3613224029541,0.05000000000000013,-25.83655579884847,69.35933748881023
140,1826,44.289143,21.901687622070312,0.0,-26.28074706228156,57.84505452607807
141,1843,11.507947,21.834762573242188,0.10000000000000013,-26.157000148997586,67.02362038107479
142,1866,22.34182,21.84962272644043,0.09999999999999969,-26.218768741773523,76.3107211900794
143,1873,7.7580037,23.707332611083984,0.15000000000000008,-28.02401433672224,70.64327839442662
144,1897,37.91885,22.168899536132812,0.19999999999999996,-26.75273259480794,70.07299049695332
145,1908,11.886488,23.01577377319336,0.10000000000000007,-27.53512278470126,65.32880713722922
146,1921,9.734585,23.32122802734375,0.15000000000000008,-27.619875100942757,64.43252005943886
147,1935,11.983058,23.620677947998047,0.0,-28.23251383645194,63.99420969826834
148,1953,12.085337,23.92897605895996,0.0,-28.507201194763184,63.616319232516815
149,1965,16.410515,23.537065505981445,0.05000000000000013,-28.289310773213703,79.32925192515056
150,1973,6.665951,22.976974487304688,0.10000000000000007,-27.426560640335083,94.18866682052612
151,1986,10.700235,23.770488739013672,0.15000000000000002,-28.2741212111253,82.75017430232121
152,1996,19.106565,24.337905883789062,0.15000000000000002,-28.749280548095705,73.35075073242187
153,2005,9.104157,22.70017433166504,0.05000000000000007,-27.678012635972763,83.39325756496854
154,2017,6.5949097,24.455869674682617,0.0,-28.94502878189087,79.66092014312744
155,2030,15.634672,24.483917236328125,6.938893903907228e-17,-29.593809861403244,71.23948625417856
156,2037,0.11469936,23.83761978149414,0.15000000000000008,-28.394642693655832,90.5477932521275
157,2047,13.688724,24.306198120117188,0.15000000000000013,-29.277631950378417,76.0980052947998
158,2057,2.2760324,23.940914154052734,6.938893903907228e-17,-28.60010395050049,86.69796218872071
159,2072,9.235108,25.729204177856445,0.05000000000000007,-30.358468373616535,69.30797131856282
160,2083,9.311383,25.078662872314453,0.10000000000000007,-30.016379616477273,86.7057692787864
161,2093,3.8840618,24.837610244750977,0.15000000000000013,-29.862252235412598,82.18640403747558
162,2105,10.661198,25.66160774230957,0.05000000000000002,-30.249889532725017,105.92618242899577
163,2115,14.490951,25.64736557006836,0.15000000000000013,-30.62337417602539,80.16970252990723
164,2126,16.596333,25.963966369628906,0.0,-30.34631312977184,81.47643401406027
165,2137,15.594927,25.369199752807617,0.10000000000000007,-30.37063945423473,96.82439908114347
166,2144,1.7225122,25.95442771911621,0.15000000000000008,-30.340437480381556,98.82543018886021
167,2153,5.252512,25.88084602355957,0.05000000000000007,-30.913164350721573,68.69720363616943
168,2162,13.695928,25.458126068115234,0.05000000000000007,-30.33206770155165,99.25999874538846
169,2169,8.924775,26.20944595336914,0.15000000000000008,-30.631181444440568,105.34460340227399
170,2176,4.153178,25.511919021606445,0.15000000000000008,-30.242266246250697,93.57919420514789
171,2189,1.7998505,26.04071044921875,1.3877787807814457e-17,-31.00621516887958,87.38321304321289
172,2200,18.979782,26.1480770111084,0.10000000000000007,-31.147199630737305,94.24876646562056
173,2217,12.909636,25.76494598388672,0.0,-30.7730629864861,110.10577078426586
174,2229,23.016827,27.005399703979492,0.0,-31.88966766993205,65.71558793385823
175,2236,6.8843555,27.39039421081543,0.15000000000000008,-32.358587809971404,77.36257008143834
176,2257,7.603532,26.97954750061035,0.0,-32.03074110121954,92.87332916259766
177,2265,6.922948,25.865036010742188,0.10000000000000007,-30.4186429977417,97.9124550819397
178,2279,4.8729887,27.29847526550293,0.10000000000000007,-32.161156109401155,100.79723657880511
179,2292,18.9403,26.475807189941406,0.15000000000000013,-31.583457213181717,109.00893079317532
180,2300,3.144434,28.503681182861328,0.10000000000000007,-33.354848861694336,83.38315486907959
181,2310,6.4264,27.720895767211914,0.15000000000000008,-32.95616073608399,78.74550552368164
182,2317,2.667223,27.97794532775879,0.15000000000000008,-32.96132223946707,93.769287109375
183,2326,13.262653,27.060733795166016,0.05000000000000007,-32.287266201443146,109.15915849473741
184,2339,7.6418343,27.908367156982422,0.15000000000000013,-33.09855695871207,86.15052061814528
185,2354,7.6815066,27.86110496520996,0.1,-33.09942817687988,97.12487106323242
186,2370,23.362,28.805662155151367,0.15000000000000013,-33.80621016025543,86.4655385017395
187,2384,16.306381,28.900634765625,0.0,-34.14996869223459,87.23430061340332
188,2397,0.70547485,27.85931396484375,6.938893903907228e-17,-33.365052736722504,91.0446404677171
189,2408,-1.2041111,29.260032653808594,0.0,-34.41958340731534,69.07301313226873
190,2418,14.5627165,30.059032440185547,0.15000000000000008,-35.355699920654295,90.35579719543458
191,2426,9.96858,29.042945861816406,0.10000000000000007,-34.05443072319031,106.23211479187012
192,2439,4.447407,28.737417221069336,0.1500000000000002,-33.99949264526367,115.0738909794734
193,2450,9.911642,29.0146427154541,0.10000000000000013,-34.321053591641515,101.74691425670277
194,2462,9.791358,29.16286277770996,0.05000000000000007,-34.44125175476074,78.28435039520264
195,2476,10.453087,29.66139030456543,0.09999999999999991,-35.03947503226144,116.35718863351005
196,2491,26.936438,29.74263572692871,0.1,-35.19722264607747,96.68112869262696
197,2498,3.4543133,30.40834617614746,0.15000000000000008,-35.72384534563337,99.4504634312221
198,2507,0.28292847,29.22293472290039,0.05000000000000007,-34.82882414923774,110.22346284654405
199,2520,11.9998665,30.52960968017578,0.15000000000000002,-35.715422703669624,104.74196272629958
200,2534,17.207258,30.235300064086914,0.10000000000000007,-35.585480553763254,94.78705297197614
201,2541,1.1144342,29.88166618347168,0.15000000000000008,-35.30467987060547,109.19298662458148
202,2551,5.273288,30.10272216796875,0.15000000000000008,-35.490830993652345,122.21419906616211
203,2561,3.089437,30.453786849975586,6.938893903907228e-17,-35.669059371948244,105.75550804138183
204,2569,1.705759,30.981508255004883,0.10000000000000007,-36.59757471084595,101.15579032897949
205,2580,12.539022,29.268770217895508,0.10000000000000007,-35.15293433449485,117.59843514182351
206,2591,16.118004,29.718555450439453,0.10000000000000007,-35.16593014110219,137.04291152954102
207,2605,5.214012,31.44582176208496,0.10000000000000007,-36.97623034885952,103.51006589617047
208,2612,-4.9010105,29.797306060791016,0.15000000000000008,-35.465019771030974,87.54223959786552
209,2640,25.22424,31.291263580322266,0.1500000000000003,-36.74290697915213,99.82923861912319
210,2652,15.915472,31.826528549194336,0.0,-37.150808334350586,115.55428123474121
211,2662,20.661724,30.949127197265625,0.15000000000000008,-36.746369171142575,117.66687774658203
212,2672,14.869164,32.35004425048828,6.938893903907228e-17,-38.0065200805664,96.40120964050293
213,2682,2.603774,31.646251678466797,6.938893903907228e-17,-37.1202507019043,108.1638671875
214,2693,1.9716835,32.46661376953125,0.10000000000000013,-38.182580427689985,82.99916458129883
215,2703,7.5451736,32.6536979675293,0.15000000000000002,-38.1962028503418,94.76686058044433
216,2719,12.463078,32.47753143310547,0.15000000000000013,-38.244725704193115,130.74538111686707
217,2730,9.475378,33.002586364746094,0.10000000000000007,-38.62465286254883,117.7262691151012
218,2743,12.452618,32.808162689208984,1.3877787807814457e-17,-38.21964381291316,116.93993817842923
219,2755,14.770185,33.12376022338867,0.05000000000000013,-38.63784599304199,126.76045227050781
220,2789,48.774307,33.167076110839844,0.05000000000000002,-38.74703474605785,99.25044048533721
221,2796,4.807292,32.583168029785156,0.15000000000000008,-38.60226712908064,111.34593909127372
222,2806,9.618157,32.36574172973633,0.15000000000000013,-37.96371307373047,133.66445388793946
223,2816,9.852979,32.91045379638672,0.15000000000000008,-38.66523056030273,133.82590103149414
224,2827,12.655115,32.59328842163086,0.0,-38.50269248268821,135.47348161177203
225,2840,3.796133,33.86385726928711,0.15000000000000008,-39.603738638070915,115.33320001455454
226,2850,14.147799,33.152435302734375,0.15000000000000013,-39.227055358886716,76.9064962387085
227,2863,26.697031,33.82194137573242,0.15000000000000013,-40.1864128112793,104.21710791954628
228,2876,15.751522,34.13486099243164,6.938893903907228e-17,-39.81924233069787,124.07475456824669
229,2884,8.89791,33.811485290527344,0.10000000000000007,-39.974592208862305,134.13226127624512
230,2895,6.366951,35.01593017578125,0.10000000000000013,-41.061182195490055,101.86973849209872
231,2913,23.033321,34.18220520019531,0.05000000000000007,-39.928317599826386,128.31989733378092
232,2923,-0.26297188,33.554237365722656,0.15000000000000013,-39.62937278747559,130.46551895141602
233,2966,53.56349,34.02526092529297,0.15000000000000024,-40.22766175380973,137.90521408790767
234,2984,20.504341,34.93855667114258,0.05000000000000007,-40.86161655849881,136.28141975402832
235,2999,1.3893185,33.93976974487305,0.0,-39.945778910319014,133.64863204956055
236,3007,8.901382,36.69506072998047,0.10000000000000007,-42.36016225814819,126.71902370452881
237,3017,12.143456,34.513954162597656,0.15000000000000013,-40.786827087402344,121.95038604736328
238,3034,24.660473,34.390689849853516,0.0,-40.67424661972944,142.23466985365923
239,3046,6.1039486,34.8002815246582,0.05000000000000007,-41.27025858561198,114.64997736612956
240,3076,43.26127,35.648319244384766,0.04999999999999957,-41.84767468770345,135.25001029968263
241,3088,12.657967,35.27824783325195,0.05000000000000007,-41.71982638041178,123.77936108907063
242,3101,17.28313,36.97687911987305,0.15000000000000013,-43.166681436391976,124.60738607553336
243,3121,10.178676,36.11039352416992,0.0,-42.50075283050537,126.7703176498413
244,3221,164.0782,36.958961486816406,1.0,-43.39749034881592,139.13854797363283
245,3234,15.79087,37.33559799194336,0.15000000000000013,-44.311592688927284,130.67252613947943
246,3244,1.9407244,38.441505432128906,6.938893903907228e-17,-45.027394485473636,121.09109878540039
247,3253,-0.66361904,36.13999938964844,0.05000000000000007,-42.91150453355577,173.55258178710938
248,3263,3.247264,37.72393035888672,6.938893903907228e-17,-44.25019493103027,145.27809219360353
249,3272,-3.1851811,37.77171325683594,0.05000000000000007,-44.42864566379123,143.49723646375867
250,3281,8.931367,37.79001235961914,0.05000000000000007,-44.539123959011505,149.49609544542102
251,3312,52.5004,38.144771575927734,0.1500000000000004,-45.02143183062154,141.66661834716797
252,3327,22.483715,39.113014221191406,0.1999999999999999,-45.56939875284831,133.30170135498048
253,3334,-2.094101,39.76676559448242,0.15000000000000008,-46.89607783726284,116.65330396379743
254,3341,-1.9028769,40.13454818725586,0.15000000000000008,-46.70506232125418,122.57078879220145
255,3351,3.487874,39.61009979248047,0.15000000000000008,-46.25266304016113,139.40467834472656
256,3358,-4.6014996,38.156185150146484,0.15000000000000008,-45.17266627720424,113.32777840750558
257,3372,13.917788,39.601524353027344,0.0,-46.45694160461426,142.6288457598005
258,3381,4.4772787,39.90456771850586,0.05000000000000007,-46.64773517184787,135.90719943576389
259,3388,-2.9357686,38.05781173706055,0.15000000000000008,-45.147374289376394,174.1838596888951
260,3403,4.131919,38.841392517089844,0.0,-45.473856353759764,189.5925552368164
261,3434,57.76101,39.54621887207031,0.1500000000000003,-46.539224809215916,143.53373275264616
262,3444,7.061837,41.182228088378906,0.15000000000000008,-48.062021255493164,166.01528129577636
263,3454,12.0340185,39.01441192626953,0.15000000000000008,-46.06644744873047,175.88286895751952
264,3467,9.752235,40.14668273925781,1.249000902703301e-16,-47.1696296105018,152.26473529522235
265,3483,8.011481,39.405330657958984,0.15000000000000013,-46.668041706085205,158.3718638420105
266,3503,16.111538,40.71392059326172,0.0,-47.81841259002685,165.06348266601563
267,3520,9.223517,42.15917205810547,0.0,-49.2538501515108,134.01340305103975
268,3538,23.912819,41.09214782714844,0.0,-48.667760637071396,131.7120115492079
269,3547,5.624646,43.212059020996094,0.05000000000000007,-50.27046203613281,144.3961656358507
270,3557,1.5315294,40.77918243408203,0.15000000000000008,-48.45517196655273,163.52193222045898
271,3584,51.453682,41.665348052978516,0.05000000000000024,-48.834570001672816,148.3527374267578
272,3598,24.81317,42.302738189697266,0.10000000000000007,-49.836875098092214,128.29791477748327
273,3608,10.1643915,44.02336883544922,0.15000000000000013,-51.34950065612793,115.52034149169921
274,3621,17.780075,43.39359664916992,0.15000000000000013,-50.66530755849985,149.4180872990535
275,3635,25.681221,41.43134307861328,0.10000000000000013,-48.88415445600237,189.68386568341936
276,3645,7.615368,42.99112319946289,6.938893903907228e-17,-50.33196754455567,144.03339958190918
277,3654,0.0823946,42.91910934448242,0.05000000000000007,-50.18973965115018,194.82860565185547
278,3664,2.174015,43.237525939941406,6.938893903907228e-17,-50.2854621887207,138.36415939331056
279,3674,3.6181774,42.20643997192383,0.15000000000000013,-49.82255096435547,186.5480079650879
280,3682,4.560004,41.41245651245117,0.10000000000000007,-48.85959577560425,188.3898983001709
281,3735,50.693104,43.76121139526367,0.10000000000000041,-51.485111596449364,158.30162422612028
282,3750,22.813221,44.617427825927734,0.05000000000000007,-52.067501576741535,160.7427495320638
283,3781,31.192055,43.85913848876953,0.0,-51.40907275292181,171.32940452329575
284,3788,4.0367823,45.50459671020508,0.15000000000000008,-52.97184371948242,129.08716474260603
285,3798,5.65664,44.59005355834961,6.938893903907228e-17,-52.31986618041992,187.20983123779297
286,3812,11.521375,44.958927154541016,0.0,-52.34545053754534,130.2083797454834
287,3826,18.616056,45.2490234375,0.0,-53.28616714477539,164.66591317313058
288,3852,41.704033,45.40049362182617,0.0999999999999998,-53.173581049992485,170.8176419184758
289,3952,141.81984,46.185672760009766,1.0,-54.187686920166016,165.9957273864746
290,3962,-0.05547619,47.24131393432617,0.15000000000000008,-55.26351089477539,188.62886962890624
291,3976,12.910088,47.56207275390625,0.0,-55.61884553091867,160.93341772896903
292,3983,-2.564588,49.040706634521484,0.15000000000000008,-56.644871303013396,149.08598164149694
293,3990,-4.9118385,45.66342544555664,0.15000000000000008,-54.31207602364676,225.19114358084542
294,4004,17.349655,47.9346809387207,0.10000000000000013,-56.256287166050505,217.95899527413505
295,4026,38.64274,48.02957534790039,6.938893903907228e-17,-56.49183516068892,195.54780647971413
296,4044,13.530394,49.62610626220703,0.05000000000000013,-57.64580196804471,186.29693857828775
297,4058,17.806816,48.59775924682617,0.10000000000000013,-56.48563766479492,212.11048289707728
298,4069,20.091585,49.03909683227539,0.10000000000000013,-57.922137867320664,164.55765464089134
299,4077,1.643261,49.69560241699219,0.10000000000000007,-57.67362403869629,216.9029998779297
300,4134,82.30759,50.05091094970703,0.09999999999999902,-58.388818640457956,205.97297829075865
