episode,total_steps,reward,accuracy,satisfaction,actor_loss,critic_loss
1,17,9.466886,0.5294117647058824,0.1500368470666188,0.0,0.0
2,35,12.206854,0.3888888888888889,0.1654989521752459,0.0,0.0
3,40,-0.38642573,0.4,0.06349975846189938,0.0,0.0
4,62,13.6055975,0.6363636363636364,-0.008411845417097788,0.0,0.0
5,81,13.788696,0.5263157894736842,0.15,0.0,0.0
6,86,0.81557155,0.0,0.06825921851827367,0.0,0.0
7,92,2.3966644,0.6666666666666666,0.13410117141920147,0.0,0.0
8,99,2.706348,0.42857142857142855,0.05926156501416778,0.0,0.0
9,106,2.9656634,0.8571428571428571,0.0562328231456118,0.0,0.0
10,118,5.4648533,0.3333333333333333,-0.05,0.0,0.0
11,146,20.354778,0.6071428571428571,0.12461805679754039,0.0,0.0
12,175,21.504225,0.5517241379310345,0.08726424769216061,0.0,0.0
13,184,4.295824,0.3333333333333333,0.19063940229332854,0.0,0.0
14,198,8.9253435,0.2857142857142857,0.059775882769137104,0.0,0.0
15,218,11.509611,0.35,0.066517085954166,0.0,0.0
16,239,16.465443,0.6190476190476191,0.14016213209257788,0.0,0.0
17,249,5.720735,0.7,0.09859868073722448,0.0,0.0
18,289,35.8404,0.6,0.11931785174194044,0.0,0.0
19,363,57.90367,0.33783783783783783,0.0,0.0,0.0
20,376,7.625333,0.46153846153846156,0.1362199488348489,0.0,0.0
21,388,6.45875,0.4166666666666667,0.052645141585366526,0.0,0.0
22,405,10.739025,0.5294117647058824,0.2053360050370498,0.0,0.0
23,413,3.3932872,0.375,0.21125614990818242,0.0,0.0
24,426,7.567125,0.3076923076923077,0.05290622803857474,0.0,0.0
25,491,61.833065,0.6153846153846154,-0.01334182564040641,0.0,0.0
26,501,3.4573176,0.1,0.13181479292589654,0.0,0.0
27,534,21.833893,0.45454545454545453,0.01008154854715633,0.0,0.0
28,552,13.714,0.5,0.10454582037283754,0.0,0.0
29,590,31.929558,0.47368421052631576,0.19372265398570576,0.0,0.0
30,613,13.723502,0.4782608695652174,0.04669028567295125,0.0,0.0
31,638,17.709045,0.6,0.17318636969989193,0.0,0.0
32,657,11.431901,0.42105263157894735,0.029023482997817845,0.0,0.0
33,680,16.948969,0.6521739130434783,-0.05,0.0,0.0
34,714,21.441309,0.2647058823529412,0.031117884970294482,0.0,0.0
35,719,0.7566271,1.0,0.07064155040908013,0.0,0.0
36,727,4.6970654,0.75,0.020497436451161713,0.0,0.0
37,745,14.157234,0.5,0.14755120441358088,0.0,0.0
38,755,5.4103923,0.6,0.27652399689014884,0.0,0.0
39,772,10.004395,0.5294117647058824,0.14061997306254942,0.0,0.0
40,788,7.786338,0.375,0.1604783409281227,0.0,0.0
41,799,5.5759172,0.2727272727272727,0.0024011853543596806,0.0,0.0
42,809,5.011031,0.4,0.0977919610317088,0.0,0.0
43,813,0.1519723,0.25,0.20871201385660604,0.0,0.0
44,816,-1.1877966,0.0,0.2401793602708962,0.0,0.0
45,842,17.225615,0.3076923076923077,0.0099245818834977,0.0,0.0
46,849,1.7699654,0.5714285714285714,0.23846238198798358,0.0,0.0
47,867,12.330414,0.4444444444444444,0.12419964903435586,0.0,0.0
48,897,20.923098,0.43333333333333335,0.1419852850458745,0.0,0.0
49,909,7.494565,0.3333333333333333,0.09170052260187182,0.0,0.0
50,932,14.772186,0.4782608695652174,0.10498221427729403,0.0,0.0
51,948,9.235742,0.3125,0.2501505073850842,0.0,0.0
52,987,30.658092,0.3076923076923077,0.13106174303484552,0.0,0.0
53,1031,32.949417,0.5909090909090909,0.24363964531071897,-7.291611704975367,43.14607493579388
54,1039,4.1262608,0.5,0.07612447598354939,-10.18074631690979,11.879615306854248
55,1063,18.469896,0.5833333333333334,0.19381617680632612,-11.005080302556356,7.490163624286652
56,1072,4.5985622,0.5555555555555556,0.0859889946585846,-11.176136334737143,6.1061930656433105
57,1087,13.028147,0.6666666666666666,0.09553415180260326,-11.386312230428059,5.8965035279591875
58,1107,12.280673,0.5,0.18962197685080995,-11.512874174118043,5.624636483192444
59,1115,3.7086837,0.625,0.17426884337509507,-11.608818888664246,5.707692980766296
