episode,total_steps,reward,avg_q,satisfaction,actor_loss,critic_loss,w_eng,w_sat,w_div
1,50,21.830963,0,0.20999999999999927,0,0,0.29675856,0.3992528,0.30398864
2,61,0.67106533,0,0.10000000000000007,0,0,0.33575585,0.374924,0.2893201
3,72,-0.24057102,0,0.10000000000000007,0,0,0.3030628,0.44230783,0.25462937
4,78,-1.2790284,0,0.0500000000000001,0,0,0.35681045,0.3672975,0.27589205
5,84,-1.9285984,0,0.0,0,0,0.35672244,0.36716887,0.2761087
