episode,total_steps,reward,avg_q,satisfaction,actor_loss,critic_loss
99,1326,-15.494257,6.508490085601807,6.938893903907228e-17,-10.12598476409912,116.84483489990234
100,1333,-12.033923,6.175166606903076,0.15000000000000008,-9.698836735316686,104.57095391409737
101,1341,-11.994444,6.278850555419922,0.10000000000000007,-9.893128275871277,90.04685354232788
102,1349,-21.55669,6.328438758850098,0.10000000000000007,-10.05648922920227,128.53100872039795
103,1358,-17.567835,5.953828811645508,0.05000000000000007,-9.380120701260036,99.54071892632379
104,1367,-15.650569,5.822901248931885,0.05000000000000007,-9.489327536688911,86.47094345092773
105,1383,-8.189258,6.523427963256836,0.1499999999999999,-10.171353697776794,101.70448446273804
106,1391,-28.19789,6.926855087280273,0.10000000000000007,-10.46808671951294,83.4337694644928
107,1398,-15.856159,6.986924648284912,0.15000000000000008,-10.445698738098145,102.07607759748187
108,1405,-13.294751,6.954862117767334,0.15000000000000008,-10.315027645656041,115.75970676967076
109,1415,-11.753434,6.891959190368652,0.15000000000000002,-10.301492023468018,114.30303649902343
110,1424,-11.60692,6.259093284606934,0.05000000000000007,-9.796039581298828,106.03634474012587
111,1435,-22.954962,6.567470073699951,0.0,-10.14851864901456,107.75025593150745
112,1486,14.459522,7.180598258972168,0.1999999999999993,-10.68222906075272,105.52864575853535
113,1502,-8.18952,7.365157127380371,0.0,-10.825612485408783,128.92632293701172
114,1534,-0.815814,7.549228668212891,0.10000000000000013,-10.985359102487564,98.70500588417053
115,1542,-20.88846,7.529324531555176,0.10000000000000007,-11.023958921432495,87.76665496826172
116,1558,-17.831324,7.493414878845215,0.1500000000000002,-10.872635960578918,122.11908435821533
117,1565,-17.05702,7.437426567077637,0.15000000000000008,-11.019612448556083,97.23964200701032
118,1577,-13.201191,7.677621364593506,0.05000000000000013,-11.206141233444214,151.63542493184408
119,1587,-24.312782,7.368844032287598,0.15000000000000008,-10.809441184997558,118.2199691772461
120,1595,-16.524029,7.546988487243652,0.10000000000000007,-11.225925207138062,88.87355947494507
121,1614,-4.5543485,8.19258975982666,0.15000000000000008,-11.742657812018143,115.14277036566483
122,1621,-19.369225,8.18589973449707,0.15000000000000008,-11.638381140572685,99.54602595738002
123,1631,-15.786395,8.21702766418457,0.15000000000000013,-11.667796611785889,99.93448829650879
124,1648,-23.471415,8.794495582580566,0.10000000000000007,-12.123703956604004,106.5261355007396
125,1658,-11.70911,8.150598526000977,0.15000000000000008,-11.595405673980713,140.87859954833985
126,1684,-21.247158,8.350866317749023,0.10000000000000007,-11.949070563683144,107.67168030372032
127,1701,-23.539938,8.4758939743042,0.10000000000000013,-12.181437324075137,111.85860645069795
128,1710,-24.467798,8.873223304748535,0.05000000000000007,-12.485547065734863,136.32872517903647
129,1723,-17.679474,8.827693939208984,0.15000000000000008,-12.387347294734074,126.03099206777719
130,1734,-20.890244,8.816033363342285,0.10000000000000007,-12.372590585188432,122.9028618552468
131,1751,-0.19407463,8.66794204711914,0.0999999999999998,-12.241485988392549,131.8881227829877
132,1758,-16.458447,8.785530090332031,0.15000000000000008,-12.26622908455985,123.68714250837054
133,1768,-11.422421,9.107860565185547,6.938893903907228e-17,-12.68505859375,111.8504150390625
134,1793,-16.588306,9.374865531921387,0.15000000000000024,-13.088084144592285,116.1816399383545
135,1801,-22.211956,9.335261344909668,0.10000000000000007,-13.079549431800842,138.86812353134155
136,1808,-24.467884,8.792096138000488,0.15000000000000008,-12.337199483598981,142.37888881138392
137,1820,-26.077642,8.862870216369629,0.05000000000000007,-12.686497847239176,129.03590393066406
138,1827,-20.514698,9.772974967956543,0.15000000000000008,-13.440657888139997,140.30722154889787
139,1862,-0.3702774,9.121749877929688,0.09999999999999913,-12.754493386404855,148.5916090284075
140,1869,-9.31125,9.814620018005371,0.15000000000000008,-13.490163121904645,120.98644038609096
141,1911,5.1948013,9.85489559173584,0.14999999999999958,-13.531285263243175,126.8253515788487
142,1918,-25.045582,9.989102363586426,0.15000000000000008,-13.51997607094901,159.5964638846261
143,1929,-22.82409,9.88636302947998,0.0,-13.502988468516957,126.46077277443625
144,1939,-25.31111,10.254457473754883,0.15000000000000002,-13.995827007293702,168.1485168457031
145,1948,-17.324133,9.878474235534668,0.05000000000000007,-13.536725891960991,114.99158901638455
146,1955,-28.60075,10.872248649597168,0.15000000000000008,-14.601385252816337,123.53463309151786
147,1966,-14.197029,10.862366676330566,0.10000000000000007,-14.484102162447842,135.2186990217729
148,1974,-19.87201,10.297636032104492,0.10000000000000007,-13.926769733428955,157.07307243347168
149,1984,-23.750145,10.694412231445312,6.938893903907228e-17,-14.51089448928833,102.44729804992676
150,1991,-15.94461,11.474602699279785,0.15000000000000008,-15.031519481113978,121.41063363211495
151,2005,-6.2804527,10.922432899475098,0.10000000000000013,-14.503889424460274,157.45194353376115
152,2018,-26.871204,10.409111976623535,0.1,-14.154744148254395,144.49786494328424
153,2026,-12.41261,10.819369316101074,0.10000000000000007,-14.66541063785553,145.70917987823486
154,2033,-24.959137,11.311508178710938,0.15000000000000008,-15.232925415039062,125.72403935023716
155,2041,-11.3821945,11.017343521118164,0.10000000000000007,-14.819271802902222,132.56376838684082
156,2053,-11.563272,11.116531372070312,0.05000000000000007,-14.85205078125,141.9358024597168
157,2064,-17.787722,10.620741844177246,0.0,-14.268233906139027,161.0117645263672
158,2073,-28.906878,10.817508697509766,0.05000000000000007,-14.556608729892307,125.93271933661566
159,2080,-18.924704,10.988566398620605,0.15000000000000008,-14.967228616986956,132.01058959960938
160,2092,-16.605732,11.351899147033691,0.05000000000000013,-15.04470443725586,140.79115549723306
161,2102,-11.263567,10.926048278808594,0.15000000000000008,-14.632636547088623,154.86951751708983
162,2118,-21.66855,10.655372619628906,0.15000000000000013,-14.272990107536316,155.26042652130127
163,2128,-13.574741,10.916105270385742,0.15000000000000008,-14.723031711578368,186.57215003967286
164,2137,-25.26837,11.341384887695312,0.05000000000000007,-15.164864752027723,120.41000535753038
165,2161,-8.474715,11.62976360321045,0.19999999999999957,-15.364620725313822,140.61585076649985
166,2168,-10.713017,11.024750709533691,0.15000000000000008,-15.064794540405273,113.10890742710659
167,2176,-21.112452,11.58958625793457,0.10000000000000007,-15.422160625457764,168.24307012557983
168,2187,-27.518345,12.083440780639648,0.0,-15.929768735712225,123.45035830411044
169,2287,101.40797,11.99838638305664,0.14999999999999758,-15.878433418273925,162.42348502159118
170,2304,-4.2627454,12.383872985839844,0.10000000000000007,-16.19420107673196,157.03483671300552
171,2321,-24.332558,12.707621574401855,0.0,-16.671553948346308,134.12856786391313
172,2331,-12.176548,12.743821144104004,0.15000000000000008,-16.640964412689208,186.2458297729492
173,2351,-23.679884,12.720985412597656,0.0,-16.752592182159425,172.62406158447266
174,2361,-14.883695,13.184198379516602,0.15000000000000013,-17.268430137634276,130.16090545654296
175,2368,-14.910531,13.055882453918457,0.15000000000000008,-17.011129106794083,138.13189152308874
176,2378,-11.51159,13.379239082336426,0.15000000000000002,-17.44551315307617,150.309716796875
177,2388,-14.073851,13.215560913085938,0.15000000000000002,-17.066717529296874,145.72820587158202
178,2397,-26.32287,13.062017440795898,0.05000000000000007,-17.138569513956707,173.46776411268445
179,2411,-15.530309,13.226346969604492,0.10000000000000007,-17.28705828530448,155.48031888689314
180,2429,-17.28538,14.37922477722168,0.0,-18.33734851413303,141.98686154683432
181,2436,-23.233116,13.722609519958496,0.15000000000000008,-17.784073420933314,149.77542768205916
182,2462,3.496498,13.881467819213867,0.10000000000000024,-17.96109126164363,153.21880722045898
183,2478,-11.490135,14.137456893920898,0.0,-18.1308411359787,165.9269151687622
184,2494,-8.309055,14.308038711547852,0.1500000000000002,-18.338951230049133,149.95337009429932
185,2506,-19.719942,14.273528099060059,0.05000000000000013,-18.27151091893514,153.20216623942056
186,2513,-25.488401,14.404867172241211,0.15000000000000008,-18.64325659615653,166.0065699986049
187,2520,-14.635731,14.093241691589355,0.15000000000000008,-18.057781219482422,205.5125252859933
188,2529,-20.450571,14.056977272033691,0.05000000000000007,-18.053436067369248,135.17577701144748
189,2536,-11.381568,14.717411994934082,0.15000000000000008,-18.748136247907365,183.41869354248047
190,2550,-7.084532,14.887581825256348,0.10000000000000007,-19.01627390725272,124.10040664672852
191,2564,-6.4964476,15.194047927856445,0.10000000000000013,-19.05089541843959,184.92082132611955
192,2575,-10.659563,14.035913467407227,0.10000000000000013,-18.233722166581586,176.2333221435547
193,2587,-20.523428,14.799002647399902,0.05000000000000013,-19.239819526672363,145.83417510986328
194,2597,-11.08753,15.458849906921387,0.15000000000000008,-19.54773712158203,154.39473724365234
195,2610,-25.346016,15.221990585327148,0.1500000000000002,-19.282452509953426,188.54273282564603
196,2617,-25.539398,13.949294090270996,0.15000000000000008,-18.010453360421316,208.36376953125
197,2630,-17.590982,13.631382942199707,0.15000000000000008,-17.94652087871845,210.9785614013672
198,2638,-28.94358,15.305620193481445,0.10000000000000007,-19.500811100006104,160.7310619354248
199,2645,-10.083069,15.400839805603027,0.15000000000000008,-19.853445598057338,184.49322073800224
200,2660,-12.963624,15.325303077697754,0.05000000000000013,-19.550159327189128,186.64490966796876
201,2668,-14.045669,15.24999713897705,0.10000000000000007,-19.536131858825684,168.54724884033203
202,2676,-12.858726,15.475970268249512,0.10000000000000007,-20.071092128753662,136.3888864517212
203,2683,-27.505121,16.837520599365234,0.15000000000000008,-21.29700905936105,117.57566479274205
204,2693,-9.404602,15.972188949584961,6.938893903907228e-17,-20.055886459350585,190.6076675415039
205,2715,-7.805857,15.57266902923584,0.15000000000000013,-19.81074940074574,157.59069269353694
206,2733,-23.822876,16.176382064819336,0.0,-20.391903983222115,158.32322523328992
207,2743,-8.591768,15.126998901367188,6.938893903907228e-17,-19.57426700592041,202.2829345703125
208,2751,-25.456009,16.166677474975586,0.10000000000000007,-20.69344449043274,185.37213802337646
209,2765,-23.26321,15.81475830078125,0.0,-20.26180785042899,185.27325330461775
210,2778,-23.92604,15.479429244995117,0.15000000000000008,-19.82958955031175,220.72851092998798
211,2785,-20.718838,16.156192779541016,0.15000000000000008,-20.763357707432338,227.86202784946985
212,2795,-14.739468,15.96796703338623,6.938893903907228e-17,-20.42668399810791,223.58206939697266
213,2816,-7.6133347,16.851322174072266,0.1999999999999998,-21.391409011114213,171.81564040411087
214,2827,-12.878417,16.486038208007812,0.0,-20.96935428272594,220.90177362615412
215,2845,-7.5642476,15.586956024169922,0.1999999999999999,-20.146028518676758,216.5739542643229
216,2856,-25.347012,16.447460174560547,0.0,-20.859245126897637,230.41437218405983
217,2863,-17.857203,16.123640060424805,0.15000000000000008,-20.455272129603795,154.56451307024275
218,2875,-7.242774,16.822195053100586,0.05000000000000007,-21.33857838312785,182.57229932149252
219,2885,-16.644756,17.22494125366211,6.938893903907228e-17,-21.971963500976564,202.56004180908204
220,2896,-27.994873,17.2587947845459,0.0,-21.845603596080434,219.3334308971058
221,2903,-15.858576,16.27887535095215,0.15000000000000008,-20.705852508544922,174.9340978349958
222,2918,-17.596004,17.57265281677246,0.0,-22.114413197835287,194.75655008951824
223,2935,-8.468257,17.713958740234375,0.10000000000000002,-22.17817441154929,172.6142723981072
224,2945,-17.81401,16.99652671813965,6.938893903907228e-17,-21.32571620941162,196.27855682373047
225,2953,-11.932643,17.245128631591797,0.10000000000000007,-21.63108730316162,206.48604202270508
226,2965,-26.887138,17.710790634155273,0.05000000000000007,-22.26810089747111,186.61674372355142
227,2973,-14.196897,18.426773071289062,0.10000000000000007,-23.006494998931885,191.43604469299316
228,2981,-10.632544,17.80175018310547,0.10000000000000007,-22.468923568725586,211.30557823181152
229,3000,-9.758093,17.773151397705078,0.15000000000000008,-22.405845541703073,197.02107620239258
230,3013,-9.194029,17.694488525390625,0.15000000000000008,-22.301548737746018,246.35621173565204
231,3029,-8.750866,17.539752960205078,0.1500000000000002,-22.25836741924286,185.79862308502197
232,3036,-13.265411,19.385498046875,0.15000000000000008,-24.160093579973495,128.6698041643415
233,3044,-27.87467,19.492408752441406,0.10000000000000007,-23.991199731826782,231.53328132629395
234,3051,-13.01479,18.114086151123047,0.15000000000000008,-22.34031813485282,226.75462668282645
235,3058,-24.98204,17.95054054260254,0.15000000000000008,-22.536720275878906,238.60015324183874
236,3073,-22.309319,17.97662353515625,0.1,-22.729091771443684,231.6411865234375
237,3082,-18.06084,18.17406463623047,0.05000000000000007,-22.731189092000324,242.23510233561197
238,3091,-9.371369,17.322654724121094,0.05000000000000007,-22.051781972249348,239.2530314127604
239,3098,-20.686937,17.54911231994629,0.15000000000000008,-22.373690468924387,190.44501604352678
240,3109,-12.766807,19.368167877197266,0.0,-24.063223578713156,179.41355895996094
241,3135,-15.463517,19.323848724365234,0.10000000000000007,-23.95364416562594,201.6012306213379
242,3142,-9.263765,19.109928131103516,0.15000000000000008,-23.939771924700057,206.58875165666853
243,3167,-23.868551,19.3343448638916,0.0,-24.09402519226074,196.6230096435547
244,3174,-14.243657,18.85879135131836,0.15000000000000008,-23.689238684517996,198.32742200578963
245,3190,-21.587585,20.035655975341797,0.05,-24.700334906578064,234.1754584312439
246,3197,-23.248583,18.371610641479492,0.15000000000000008,-23.187019893101283,189.81115940638952
247,3205,-26.492926,20.06055450439453,0.10000000000000007,-25.38154149055481,221.08990669250488
248,3216,-11.768086,20.035146713256836,0.10000000000000013,-24.983925039117988,257.10317160866475
249,3227,-7.8736157,18.254024505615234,0.10000000000000007,-23.17215988852761,214.66696791215375
250,3250,-10.145905,20.22994613647461,0.0,-25.18517709814984,163.62240990348485
251,3272,-2.8716679,20.334970474243164,0.15000000000000008,-25.226403149691496,232.23595359108666
252,3286,-24.476898,19.945066452026367,0.0,-24.922062873840332,244.71862574986048
253,3296,-9.566275,20.65703582763672,0.15000000000000008,-25.741818809509276,247.1336227416992
254,3306,-26.309822,20.188636779785156,6.938893903907228e-17,-25.213070487976076,224.66291732788085
255,3316,-10.440015,20.16488265991211,0.15000000000000013,-25.378527069091795,230.62164306640625
256,3327,-23.184454,20.05595588684082,0.10000000000000013,-25.235253594138406,250.92188020185992
257,3340,-11.9334135,20.36453628540039,0.15000000000000013,-25.326338401207558,270.89593740609973
258,3347,-18.12416,20.116214752197266,0.15000000000000008,-25.214899608067103,206.28461565290178
259,3368,-8.365303,20.87917709350586,0.05000000000000013,-25.85153325398763,246.3666114807129
260,3385,-22.8139,21.83617401123047,0.0,-26.929591234992532,228.09132385253906
261,3396,-15.978758,21.649051666259766,0.0,-26.859797217629172,201.9977930242365
262,3407,-20.565289,21.148197174072266,0.10000000000000007,-26.22290732643821,288.45584522594106
263,3419,-19.09748,19.441137313842773,0.05000000000000002,-24.54585838317871,319.4369761149089
264,3430,-10.461975,20.21150779724121,0.10000000000000002,-25.437541961669922,298.1544924649325
265,3442,-8.6961975,21.460973739624023,0.05000000000000002,-26.550987084706623,267.18492380777997
266,3450,-11.870401,20.83248519897461,0.10000000000000007,-26.022985219955444,268.72515392303467
267,3460,-13.3270445,21.27680015563965,0.15000000000000013,-26.35702590942383,205.91839065551758
268,3468,-28.917252,21.84398651123047,0.10000000000000007,-27.409259796142578,240.28680801391602
269,3475,-15.696992,23.08321189880371,0.15000000000000008,-28.068171092442103,291.4680916922433
270,3486,-15.383085,22.37175750732422,0.10000000000000013,-27.581665212457832,216.2253085049716
271,3503,-5.963076,21.821870803833008,0.0,-27.013853634105008,245.85892890481387
272,3519,-24.01415,21.953372955322266,0.0,-27.18015193939209,208.7339391708374
273,3532,-19.745213,23.734375,0.15000000000000008,-28.805990805992714,265.24860910268933
274,3551,-11.637123,21.464210510253906,0.15000000000000024,-26.868775518316973,298.6778620669716
275,3573,-8.059754,22.782926559448242,0.15000000000000024,-28.03605183688077,290.805533322421
276,3610,-5.3680134,22.691089630126953,0.1499999999999998,-28.102767995885902,279.5982024734085
277,3626,-5.4269223,22.926326751708984,0.1499999999999999,-28.29409945011139,266.7622871398926
278,3633,-28.720089,22.27409553527832,0.15000000000000008,-27.625652040754044,303.6507459368025
279,3641,-25.148405,22.500316619873047,0.10000000000000007,-28.033527851104736,316.1853942871094
280,3653,-14.714622,23.875829696655273,0.05000000000000013,-29.530653317769367,278.6252835591634
281,3684,-9.083097,23.46099281311035,0.0,-28.925776881556356,263.9730800505607
282,3691,-14.24013,24.83565902709961,0.15000000000000008,-30.176957811628068,219.2359161376953
283,3759,24.521782,23.99728775024414,0.09999999999999863,-29.488781536326687,288.1485943513758
284,3775,-14.17006,24.692119598388672,0.0,-30.123929142951965,268.25720167160034
285,3782,-18.553608,26.95285987854004,0.15000000000000008,-32.76464244297573,272.75531005859375
286,3792,-12.004677,25.577350616455078,6.938893903907228e-17,-31.031933975219726,272.8507339477539
287,3812,-14.436257,25.34790802001953,0.0999999999999998,-31.00216932296753,255.74932937622071
288,3829,-17.275948,25.661115646362305,0.0,-31.233221166274127,325.94017163444965
289,3860,-11.296566,25.304344177246094,0.14999999999999974,-30.976619289767356,263.9165243333386
290,3877,-15.759023,25.60757064819336,0.10000000000000007,-31.256847718182733,289.64427185058594
291,3884,-24.605871,25.74613380432129,0.15000000000000008,-31.468868528093612,284.1945539202009
292,3894,-14.358869,25.974863052368164,0.15000000000000013,-31.67272243499756,347.5190155029297
293,3916,-6.817404,27.034069061279297,0.0,-32.85423816334117,274.15816844593394
294,3933,-6.95714,27.075647354125977,0.10000000000000013,-32.63681995167452,330.9154842601103
295,3943,-15.451315,28.1159610748291,0.15000000000000013,-33.952158737182614,316.45037536621095
296,3953,-25.807692,27.98868751525879,0.15000000000000008,-33.75201892852783,322.76721649169923
297,3964,-18.592188,27.389909744262695,0.10000000000000013,-33.24366985667836,255.6106289950284
298,3972,-13.004659,28.208545684814453,0.10000000000000007,-34.119256019592285,274.96118545532227
299,3987,-11.333648,27.524166107177734,0.05000000000000007,-33.51539395650228,248.92820638020834
300,4003,-23.516945,27.751028060913086,0.1500000000000002,-33.39316272735596,339.2539014816284
