episode,total_steps,reward,accuracy,satisfaction,actor_loss,critic_loss
88,1676,25.082233,0.5555555555555556,0.13437139106573787,-26.223500004521124,10.39558979316994
89,1692,14.166404,0.375,0.09187126692283433,-27.2449791431427,9.44582024216652
90,1747,58.702747,0.5636363636363636,0.1683845201461583,-28.684009205211293,10.68279487436468
91,1763,13.953271,0.5,-0.05,-30.313037276268005,10.937353521585464
92,1768,3.675585,0.4,0.19154076849859936,-30.48030662536621,8.86020107269287
93,1786,15.357633,0.2777777777777778,0.05906860802735288,-30.662164476182724,11.693580892350939
94,1799,13.047513,0.46153846153846156,0.049558591086140955,-31.978515184842625,11.450326112600473
95,1822,20.943304,0.4782608695652174,-0.05,-32.90086895486583,12.75751831220544
96,1869,46.813366,0.425531914893617,0.04930564617521922,-34.986303775868514,12.21226936705569
97,1889,18.073431,0.4,0.2969537857482835,-37.19989166259766,12.256348466873169
98,1916,26.412436,0.4444444444444444,0.08213111476636654,-38.545490971317996,13.990689736825448
99,1928,12.082036,0.5833333333333334,0.2044184273597474,-40.22216669718424,18.441120783487957
100,1942,10.226654,0.2857142857142857,0.014415105780816881,-40.71360642569406,18.4806912285941
101,1947,3.1695096,0.2,0.14299494857428058,-41.94068298339844,15.12229232788086
102,2006,55.693848,0.4745762711864407,0.08534233594341435,-45.17773612070892,17.47475106837386
103,2033,20.923197,0.3333333333333333,-0.03414651525809603,-48.206672809742116,20.325056393941242
104,2044,9.953185,0.2727272727272727,0.18077539857941266,-48.173549305308946,24.011340054598723
105,2054,8.931043,0.5,0.18013685665374335,-49.64389152526856,24.617338562011717
106,2079,28.650703,0.52,0.23023739536900228,-51.40752197265625,22.690970916748046
107,2089,6.318888,0.2,0.062422688846864374,-53.01508483886719,21.970523643493653
108,2096,6.4579163,0.42857142857142855,0.096581916895474,-54.654390062604634,22.246508189610072
109,2105,8.071406,0.6666666666666666,0.24766800601235373,-55.300320095486114,26.70252736409505
110,2114,9.071533,0.5555555555555556,0.15,-56.13463253445096,30.143157747056748
111,2154,39.491325,0.625,0.03095479122596985,-58.99733304977417,27.600480031967162
112,2175,22.984425,0.5238095238095238,-0.05,-63.76091348557245,27.290542148408434
113,2179,3.3301072,0.75,0.2626845639471939,-65.21012496948242,33.267645835876465
114,2192,11.1496935,0.38461538461538464,0.24657853293699056,-66.08223342895508,29.933507919311523
115,2200,6.793071,0.625,0.13840284448908563,-67.58179187774658,40.463130712509155
116,2207,6.4945416,0.42857142857142855,0.06627193079840459,-69.19766017368862,32.20909064156668
117,2221,13.970616,0.35714285714285715,-0.05,-70.4915635245187,44.580256598336355
118,2233,12.954181,0.5833333333333334,-0.05,-72.68467013041179,38.96253236134847
119,2265,31.815407,0.5625,0.0,-76.01349258422852,46.94728899002075
120,2270,5.0113106,0.6,0.18828852240083788,-78.52606353759765,57.41413192749023
121,2304,25.55412,0.4411764705882353,0.1958433758740053,-83.07006117876838,55.20103084339815
122,2315,10.397218,0.45454545454545453,0.06224583979745986,-86.16016873446378,60.5383827903054
123,2336,17.114025,0.47619047619047616,0.030245890930991615,-89.18897755940755,73.23067964826312
124,2377,42.389736,0.5365853658536586,0.0,-95.32236127155583,74.66148097340654
125,2395,14.570274,0.4444444444444444,0.10184483854811636,-103.27890480889215,87.47145292494032
126,2421,22.76732,0.46153846153846156,0.010354096534570048,-106.87469863891602,94.89564103346605
127,2429,6.262359,0.625,0.14687782039589745,-111.09089374542236,108.97387313842773
128,2435,5.469192,0.5,0.16201648467312646,-112.80545043945312,121.59476725260417
129,2461,21.1935,0.2692307692307692,0.06581079202407086,-117.12786190326398,124.43500401423528
130,2468,6.5271726,0.42857142857142855,0.1870513837279233,-120.12471226283482,136.46875871930803
131,2475,5.9798555,0.5714285714285714,0.10823019435156382,-118.99173191615513,161.06881277901786
132,2492,12.156356,0.5294117647058824,-0.05,-123.19071870691636,173.20264479693245
133,2560,65.30774,0.5147058823529411,0.15230940713748364,-137.5397528480081,190.38845185672537
134,2565,4.7376447,0.2,0.164643016049965,-147.7772674560547,233.35885620117188
135,2612,42.502438,0.48936170212765956,0.18460007076184554,-158.03505528226813,227.8667532738219
136,2627,12.393831,0.4666666666666667,0.035538938347115676,-171.3295430501302,250.0184804280599
137,2662,24.954983,0.45714285714285713,-0.04450126317676328,-183.44271283830915,262.10535932268414
138,2689,20.010317,0.5555555555555556,-0.05,-196.0636969672309,349.67934445981626
139,2726,25.616163,0.5675675675675675,0.01516370951481473,-214.1565964157517,370.65017205315667
140,2755,18.700043,0.5172413793103449,0.10991880726055982,-232.71399399329877,423.23340054216055
141,2764,5.401728,0.5555555555555556,0.10654758234621471,-239.33428276909723,481.1695285373264
142,2788,16.642641,0.4166666666666667,-0.04784512817532799,-255.10971768697104,473.4106216430664
143,2837,34.8633,0.5918367346938775,0.11646384956543059,-279.1934895418128,569.964711714764
144,2853,10.61944,0.4375,-0.013590149157766865,-306.85761070251465,686.4820671081543
145,2865,6.744605,0.3333333333333333,0.08001450685655341,-317.46070353190106,784.0421702067057
146,2902,23.418669,0.5135135135135135,-0.05,-339.0615176639041,904.2199236895588
147,2915,6.03797,0.38461538461538464,0.1434475410147965,-361.16136521559497,933.3731877253606
148,2926,7.32124,0.7272727272727273,0.1696633310114115,-375.8409257368608,972.2271395596591
149,2993,37.85203,0.40298507462686567,-0.029714913523207223,-416.9940855111649,1194.6802122201493
150,3010,13.348567,0.35294117647058826,-0.05,-469.60065774356616,1580.6884478400734
151,3016,2.712881,0.6666666666666666,0.10078310891682041,-479.5491129557292,1659.3885904947917
152,3030,8.597341,0.5,0.15323793817659886,-492.3464050292969,2089.4938616071427
153,3037,3.0143209,0.42857142857142855,0.1345357925874182,-497.20208740234375,2416.30908203125
154,3050,6.0736036,0.38461538461538464,0.08057032335507132,-516.0857966496394,2193.2380652794473
155,3063,10.697025,0.6153846153846154,0.0636195160147773,-542.0937875600962,2220.3592435396636
156,3078,11.1164875,0.5333333333333333,-0.05,-546.9802327473958,2695.0680338541665
157,3089,5.2972226,0.45454545454545453,0.1717161445856537,-574.7882745916194,2936.2011274857955
158,3189,61.61266,0.57,0.36777078703720745,-665.0532867431641,3500.3269165039064
159,3210,14.263893,0.7619047619047619,0.13359538886377464,-774.2425130208334,4075.8580961681546
160,3224,9.327531,0.42857142857142855,0.09487927119774485,-806.2102399553571,4542.547119140625
161,3273,28.829323,0.5306122448979592,0.05092064721366206,-872.0734215561224,5704.047323421556
162,3297,17.155952,0.5416666666666666,0.13167994227481505,-956.6249109903971,6833.0365804036455
163,3308,7.3452816,0.5454545454545454,0.2665658386032487,-979.8809980912642,9151.830788352272
164,3323,8.327356,0.4,-0.05,-1035.98759765625,7824.172037760417
165,3327,1.7574364,0.5,0.24462914341284375,-1055.9960632324219,11137.316162109375
166,3333,3.25528,0.5,0.18482410379841663,-1062.1409301757812,10157.724283854166
167,3359,19.112698,0.5769230769230769,0.18749139748153143,-1117.4852999173677,10256.24539888822
168,3381,14.083668,0.45454545454545453,0.15882410927599594,-1167.2320945046165,12978.744984019886
169,3406,16.643951,0.56,0.06087890998329795,-1223.769794921875,14216.3021875
170,3428,14.555247,0.6363636363636364,0.19993750491757578,-1313.3623657226562,14152.716796875
171,3437,4.5172834,0.2222222222222222,0.060746295100925995,-1348.9663764105903,16264.075954861111
172,3458,13.83373,0.6190476190476191,0.1906983170511738,-1404.2978224981398,17068.372163318454
173,3468,5.720584,0.6,0.10420051369497262,-1451.2409423828126,18608.7427734375
174,3476,5.022251,0.25,-0.011701725694059167,-1500.7657470703125,21409.79638671875
175,3492,8.814082,0.375,-0.01678966933308608,-1570.9680099487305,20304.845642089844
176,3516,15.669188,0.5833333333333334,-0.037469359467128566,-1646.2349955240886,22804.39453125
177,3565,28.56167,0.5306122448979592,0.1029517343636448,-1784.904127471301,27239.625159438776
178,3604,24.04539,0.5897435897435898,0.10884797440925949,-2000.7674967447917,34950.272986778844
179,3616,7.71319,0.5,0.01567890604509793,-2093.002695719401,33982.086100260414
180,3632,9.942858,0.375,-0.05,-2209.6860961914062,38868.170654296875
181,3681,30.342896,0.5510204081632653,0.1949039880017634,-2341.4541364397323,51095.71061862245
182,3705,12.228694,0.375,0.2953489075343383,-2556.314656575521,65566.68570963542
183,3713,3.318115,0.125,0.15130661021431852,-2682.6575317382812,79269.07373046875
184,3728,8.906644,0.4666666666666667,0.26867573439644205,-2759.5288899739585,72653.5890625
185,3785,31.771564,0.47368421052631576,0.07265731545755011,-2968.8491382264256,90021.98012609649
186,3819,16.569714,0.47058823529411764,-0.05,-3278.69972857307,111894.12178308824
187,3832,8.250528,0.46153846153846156,0.1303102801234018,-3439.762244591346,98074.70012019231
188,3838,4.843344,0.8333333333333334,0.23844679040665046,-3551.890096028646,118793.36458333333
189,3858,10.658266,0.4,-0.02127035792348765,-3669.2920043945314,136011.6265625
190,3880,13.954317,0.5909090909090909,0.1040478703928595,-3804.5801225142045,160492.24964488635
191,3887,3.5036182,0.2857142857142857,-0.05,-3882.549560546875,186449.1919642857
192,3900,9.7478695,0.6153846153846154,0.015847895411337617,-4006.949199969952,173754.81610576922
193,3912,6.834459,0.25,0.028011158986026727,-4147.546488444011,195889.89583333334
194,3917,4.0644884,0.8,0.1527882773638663,-4165.64013671875,228098.821875
195,3931,6.346715,0.42857142857142855,0.06328724072673911,-4333.931361607143,215347.48660714287
196,3947,10.452035,0.625,-0.05,-4428.9661865234375,214436.375
197,3958,6.5566106,0.45454545454545453,0.10371572854576692,-4529.57568359375,205358.72301136365
198,3965,4.743363,0.5714285714285714,-0.02655562786603232,-4628.060198102678,237223.765625
199,4009,28.197973,0.5909090909090909,0.1906147440038673,-4981.272305575284,285949.68359375
200,4030,12.147731,0.3333333333333333,-0.05,-5485.255952380952,357124.7425595238
201,4038,4.9357157,0.625,-0.03966810748803354,-5586.241638183594,387898.51953125
202,4052,7.8403416,0.5714285714285714,0.11568849992493997,-5688.191441127232,398577.6629464286
203,4102,19.263964,0.3,0.09699979241209726,-6108.2112890625,404345.2925
204,4143,24.222912,0.4878048780487805,-0.05,-6709.107945884146,560754.6196646341
205,4149,3.078698,0.3333333333333333,0.13522535013433568,-6947.503580729167,655352.6145833334
206,4155,4.168253,0.8333333333333334,0.12390437207527892,-7088.791748046875,600292.65625
207,4169,8.172416,0.5,0.1792274826008427,-7279.757080078125,699788.4598214285
208,4180,5.396139,0.36363636363636365,0.09050381535935309,-7475.128196022727,651647.1051136364
209,4196,9.364091,0.5,0.020845635038997355,-7611.782073974609,719165.83984375
210,4220,12.01622,0.4583333333333333,-0.05,-8003.344645182292,754757.7317708334
211,4256,25.379295,0.3888888888888889,0.06697556240605604,-8511.85344780816,853762.6545138889
212,4264,4.835901,0.5,0.14900187400771747,-8810.773315429688,1042824.0078125
213,4293,17.394281,0.5172413793103449,-0.05,-9133.885169719828,1032619.2715517242
214,4305,5.245441,0.3333333333333333,0.18684056017802236,-9753.120930989584,1055672.46875
215,4327,16.621738,0.6818181818181818,0.09439095602014651,-10182.61239346591,1218747.5994318181
216,4342,10.074111,0.6,0.0272976426991471,-10373.41875,1446458.5333333334
217,4359,9.1445055,0.47058823529411764,4.734800781656945e-05,-10835.841279871323,1441893.5698529412
218,4366,3.227937,0.2857142857142857,0.051886262630201754,-11323.2626953125,1417527.392857143
219,4385,11.495855,0.5263157894736842,0.12891694351999422,-11313.800472861842,1488579.2236842106
220,4407,11.326905,0.45454545454545453,0.2084341089296204,-11733.973011363636,1836281.5994318181
221,4420,6.930102,0.46153846153846156,0.05010129531626477,-12314.094651442309,2214286.903846154
222,4448,16.490038,0.5714285714285714,-0.027272150025061247,-12688.532296316964,2040971.4151785714
223,4455,6.3831515,0.7142857142857143,0.1403292738422236,-13113.28989955357,2286292.9821428573
224,4506,27.165016,0.5294117647058824,-0.05,-14016.554036458334,2653997.9779411764
225,4520,8.687329,0.42857142857142855,0.08716600504419154,-15040.55970982143,3081730.7678571427
226,4525,3.8563166,0.4,0.2827789596561433,-15010.9853515625,3126009.0
227,4572,21.620062,0.3829787234042553,0.020771315812292787,-15677.650743849734,3490468.10106383
228,4590,7.9338174,0.3333333333333333,0.07774004830513766,-16610.775770399305,3736546.4583333335
229,4650,30.95907,0.5166666666666667,-0.05,-17716.142545572915,4532437.225
230,4676,10.612093,0.38461538461538464,-0.05,-19230.160982572117,5232943.932692308
231,4690,7.236263,0.5,0.017317473592777702,-19646.56277901786,5577321.142857143
232,4699,6.946018,0.8888888888888888,0.27112815863124945,-20039.145182291668,5904320.388888889
233,4712,3.9069614,0.23076923076923078,-0.05,-20576.534705528848,6870327.615384615
234,4789,35.653526,0.5064935064935064,0.17898659249365168,-21872.005656452922,7260990.983766234
235,4824,21.23525,0.45714285714285713,0.17601549940458056,-23900.459654017857,8690764.3
236,4836,4.5951486,0.3333333333333333,-0.05,-24677.849283854168,10140839.833333334
237,4839,2.3275552,0.3333333333333333,0.16141450465148527,-25181.866536458332,10097501.0
238,4842,1.996804,0.6666666666666666,0.14294911911784136,-25218.720703125,10643934.5
239,4848,3.6862159,0.5,0.08582573167398365,-25178.604166666668,11937729.0
240,4854,3.8496196,0.3333333333333333,0.03722543956696893,-25571.659505208332,11233566.583333334
241,4868,5.5327425,0.35714285714285715,0.06527806496212561,-26003.118024553572,11252088.25
242,4892,10.087417,0.3333333333333333,-0.05,-26853.464518229168,11936902.916666666
243,4904,5.8583293,0.4166666666666667,-0.05,-27777.2197265625,12609358.25
244,4935,18.050896,0.6774193548387096,0.1957791442407455,-28531.58700856855,14569911.612903226
245,4954,9.574405,0.42105263157894735,0.06224754588385134,-29740.597964638157,13562253.578947369
246,4972,8.199697,0.4444444444444444,0.19609526049493992,-30702.081488715277,16602373.611111112
247,4985,7.77767,0.46153846153846156,0.006684770635348926,-31099.662259615383,16064992.846153846
248,5010,16.657314,0.4,0.17174317393682198,-32025.770703125,18441252.64
249,5026,11.906316,0.625,0.273004683631032,-32250.298950195312,19891387.75
250,5030,3.115662,0.5,0.29391435422878964,-32391.482421875,17716225.5
251,5035,4.0077,0.4,0.09018993337102478,-32819.18515625,22383472.4
252,5043,5.9411345,0.625,0.14109983712504415,-32945.088623046875,20440271.75
253,5051,2.6118593,0.25,0.11027306340464925,-32880.69287109375,22160907.75
254,5064,10.3298855,0.5384615384615384,-0.04404641356723233,-33196.148137019234,22392152.923076924
255,5071,3.1757205,0.7142857142857143,0.0036537340308283456,-33194.55859375,23260143.714285713
256,5082,5.19913,0.5454545454545454,0.22678592421168792,-33044.15340909091,26059561.636363637
257,5182,84.41864,0.6,0.3927668003199957,-34051.273515625,27940421.94
258,5190,5.510398,0.625,0.11162923064914955,-35646.29443359375,31162348.0
259,5195,2.3643754,0.2,0.29818415280082905,-35351.44921875,28371503.2
260,5200,4.361649,0.8,0.19159093424946722,-36208.49609375,29331376.4
261,5210,5.08526,0.5,0.2915757823745821,-35915.68203125,32238446.6
262,5215,4.636265,0.2,0.133366625142618,-35642.97109375,39592746.4
263,5222,3.1080573,0.14285714285714285,0.15280985910712874,-35693.74274553572,35791261.71428572
264,5230,1.7317455,0.5,0.1085965750865736,-35326.9423828125,29555743.25
265,5237,3.8339338,0.42857142857142855,0.058018244341419,-35643.380580357145,35890873.14285714
266,5242,0.34314752,0.2,0.1768089815659577,-36131.50859375,39051047.2
267,5259,37.753464,0.5294117647058824,0.003177137399097682,-35252.90625,36464345.4117647
268,5272,2.490765,0.23076923076923078,0.09163866798605123,-34684.23828125,37666680.92307692
269,5295,19.800398,0.43478260869565216,0.13521239597454193,-34409.348675271736,39001766.08695652
270,5395,88.013336,0.56,0.9087179811422309,-35550.4388671875,36438716.82
271,5470,67.80591,0.6266666666666667,0.1696167995931302,-37032.15171875,37098439.52
272,5503,31.888117,0.5757575757575758,0.19274882543948235,-37805.866240530304,38791939.15151515
273,5517,8.244699,0.6428571428571429,0.15991564479374093,-37912.443359375,38691037.28571428
274,5575,41.413597,0.3793103448275862,-0.05,-37614.73612607759,39116602.37931035
275,5581,5.622039,0.8333333333333334,0.2397421269512004,-37345.352213541664,41343186.333333336
276,5583,2.2160757,0.0,0.2805091715437294,-37556.634765625,50092024.0
277,5598,14.123314,0.5333333333333333,0.1716156542963235,-37984.879166666666,40072714.8
278,5608,7.17707,0.2,-0.05,-37918.63125,41067605.0
279,5635,16.006529,0.48148148148148145,-0.05,-38325.95688657407,42190596.59259259
280,5659,19.176956,0.375,-0.05,-38166.432291666664,43064362.75
281,5671,6.993685,0.5833333333333334,0.16038443947255265,-38697.626953125,42723733.666666664
282,5718,22.90416,0.425531914893617,0.11262929946290627,-38942.34092420213,41990489.234042555
283,5743,4.8847938,0.32,0.12241896396801492,-39505.7340625,41815707.36
284,5750,0.48988527,0.42857142857142855,0.020266547456097753,-39968.53794642857,41359138.85714286
285,5766,10.049113,0.375,-0.01611433459918614,-39945.4150390625,44791064.75
286,5781,10.676675,0.8666666666666667,0.059563714484891006,-39445.74296875,48123182.13333333
287,5804,5.8816705,0.4782608695652174,0.05,-39586.417119565216,47476785.30434783
288,5809,5.3628817,0.8,0.2942825003695711,-40461.79375,48372939.6
289,5823,8.138638,0.5,0.11342264982974802,-40271.611328125,40138303.14285714
290,5839,14.192358,0.5,0.03378600517144641,-40788.64501953125,47092425.375
291,5855,4.664351,0.5,-0.05,-40671.66162109375,52166513.0
292,5887,14.583833,0.53125,0.15791159271184535,-40272.78283691406,48674238.125
293,5915,15.028856,0.35714285714285715,0.1994999392170977,-41005.158900669645,49929229.85714286
294,5920,2.545196,0.8,0.14549906074949598,-41230.4875,55583483.2
295,5938,17.825722,0.3888888888888889,0.05969567352978293,-42389.268229166664,57983272.666666664
296,5978,33.779766,0.3,0.18671920645072676,-43624.8025390625,63430522.8
297,5984,1.0150912,0.16666666666666666,0.18208292030683726,-43964.671875,60190446.0
298,5989,1.3939583,1.0,0.18892528641864587,-43785.4703125,54522755.2
299,5994,1.4504343,0.4,0.22962465479517463,-43532.4296875,53332112.0
300,6007,11.240014,0.23076923076923078,0.15709162957768685,-43647.638221153844,59224709.23076923
301,6026,18.86857,0.47368421052631576,-0.05,-44095.75328947369,66986816.631578945
302,6043,15.17361,0.6470588235294118,-0.0472918431797114,-43126.60638786765,58891078.47058824
303,6062,11.519299,0.42105263157894735,0.2739779890729815,-42810.85629111842,61649455.15789474
304,6081,14.813553,0.42105263157894735,-0.0014429676541786798,-42821.25472861842,61746579.368421055
305,6091,3.0107753,0.4,0.14189588989733176,-43271.9875,61927721.6
306,6100,5.6116915,0.5555555555555556,0.13094330046561367,-43978.09331597222,56469288.0
307,6121,14.377973,0.38095238095238093,0.01048178507515702,-43829.23493303572,58036092.0
308,6131,4.4376454,0.5,0.13506003563000835,-43888.34140625,63702526.0
309,6137,3.7690809,0.16666666666666666,0.04617073930919445,-43799.543619791664,63147109.333333336
310,6146,5.6891084,0.5555555555555556,0.11397036780373847,-44348.086805555555,59712510.666666664
311,6170,12.611995,0.5833333333333334,0.09274944003520892,-43697.75244140625,66576756.833333336
312,6196,43.30314,0.46153846153846156,0.016124637658964533,-43616.46349158654,63817366.15384615
313,6226,17.026327,0.36666666666666664,0.061083149103361656,-43387.511328125,74849660.53333333
314,6265,19.151098,0.5641025641025641,0.2199051371201498,-43361.8522636218,71307113.74358974
315,6279,12.164096,0.42857142857142855,0.01221865481021335,-43413.603515625,62477477.428571425
316,6293,7.0071964,0.35714285714285715,0.1663161455125194,-43701.3125,64499298.85714286
317,6308,6.9684124,0.5333333333333333,0.03382631568148149,-44017.60260416667,63794346.4
318,6334,14.979882,0.5769230769230769,0.17355176453969612,-43845.76502403846,65980289.538461536
319,6354,7.377783,0.5,0.10087813193356009,-44166.47734375,59344629.0
320,6358,1.3052714,0.0,0.16610393832556353,-44052.421875,81226968.0
321,6383,8.601646,0.64,0.03519910360084348,-43818.23984375,68006395.04
322,6395,6.2968035,0.5,0.09351815579350582,-43744.996419270836,65561185.666666664
323,6404,3.5008483,0.5555555555555556,0.13016581856301396,-43838.26909722222,68322635.55555555
324,6444,26.794954,0.475,0.16223861527473837,-44518.390625,64791199.0
325,6446,0.9174518,1.0,0.27964801562125363,-45319.6796875,54582690.0
326,6455,3.4604464,0.4444444444444444,0.12831819185150173,-45907.219618055555,83534432.0
327,6459,2.3151217,0.25,0.18670853833099882,-46062.6708984375,103616762.0
328,6471,3.6143622,0.6666666666666666,0.07945284974593018,-46710.5224609375,75759710.0
329,6481,1.7015395,0.4,0.0796251025364751,-45583.660546875,94387816.4
330,6484,1.9225549,0.3333333333333333,0.19404379095219887,-46445.541666666664,83077213.33333333
331,6490,1.0156472,0.3333333333333333,0.06859003389208916,-46364.416666666664,65037419.333333336
332,6512,16.466402,0.6363636363636364,-0.022438712438612212,-45766.59375,77693091.0909091
333,6520,7.327471,0.25,0.06182134510348822,-46552.216796875,73858825.0
334,6537,6.221162,0.4117647058823529,0.17382741239170207,-46408.551930147056,70474231.29411764
335,6552,3.8380513,0.6,0.16352268630819344,-46373.799479166664,69510780.8
336,6571,9.06145,0.3684210526315789,0.10783701425829469,-46153.23231907895,83935222.73684211
337,6587,6.126839,0.4375,-0.008989114302561454,-46045.53515625,77327455.25
338,6596,2.9052682,0.2222222222222222,-0.05,-45497.95746527778,70087747.1111111
339,6608,6.961118,0.25,0.18297197509037588,-46277.384765625,72915007.0
