episode,total_steps,reward,accuracy,satisfaction,actor_loss,critic_loss
1,21,14.832532,0.6190476190476191,-0.05,0,0
2,40,12.187687,0.3157894736842105,0.14265962461241927,0,0
3,103,58.472504,0.5238095238095238,0.09177281122271981,0,0
4,145,38.12434,0.5238095238095238,0.12371706661573616,0,0
5,152,4.9845986,0.7142857142857143,0.06460496423925118,0,0
