episode,total_steps,reward,avg_q,satisfaction,actor_loss,critic_loss,w_eng,w_sat,w_div
31,465,0.61199856,3.3673832416534424,6.938893903907228e-17,-5.496088123321533,4.450785136222839,0.36203203,0.28555548,0.3524125
32,479,3.1493037,3.355973482131958,0.10000000000000007,-5.521381718771798,4.032026512282235,0.36241555,0.28799263,0.34959182
33,491,0.71009445,3.354969024658203,0.0,-5.527684728304545,3.840390851100286,0.36394957,0.29933313,0.33671725
34,498,-0.18241835,3.2675323486328125,0.15000000000000008,-5.392062323434012,5.568472112928118,0.376286,0.28457612,0.33913782
35,505,-0.44733655,3.361553907394409,0.15000000000000008,-5.572964600154331,4.36031791142055,0.36962733,0.27901834,0.35135436
36,515,1.340069,3.561007261276245,0.15000000000000013,-5.694472408294677,4.3996095061302185,0.3684717,0.29008856,0.3414397
37,522,-0.57018125,3.547617197036743,0.15000000000000008,-5.703159127916608,4.529533863067627,0.36716458,0.2911032,0.34173223
38,533,0.7333553,3.548543691635132,0.0,-5.658038832924583,5.12566579471935,0.3830391,0.2661906,0.35077032
39,547,2.8417492,3.7006077766418457,0.10000000000000013,-5.823783431734357,4.370838378156934,0.38758203,0.2652413,0.3471766
40,554,-0.3419881,3.4898741245269775,0.15000000000000008,-5.576416424342564,5.428540945053101,0.368636,0.2989338,0.33243024
41,567,2.510189,3.875335931777954,0.15000000000000013,-5.999699555910551,4.15442706988408,0.372445,0.27622494,0.35133016
42,575,-0.84018564,3.6854915618896484,0.10000000000000007,-5.8842615485191345,4.928128123283386,0.36609545,0.28460777,0.3492968
43,593,4.889147,3.7980642318725586,0.0,-5.913862917158339,5.509835706816779,0.3762537,0.2733409,0.35040545
44,603,1.0081561,3.851151704788208,0.15000000000000013,-5.922252225875854,5.3761330366134645,0.36383873,0.28845778,0.34770352
45,615,1.0104413,4.049872398376465,0.05000000000000013,-6.187167167663574,4.523563663164775,0.35858843,0.29674187,0.3446697
46,628,2.143241,3.9873392581939697,1.3877787807814457e-17,-6.10830754500169,6.19044670691857,0.36532015,0.28277594,0.35190398
47,635,-0.2647736,3.9990594387054443,0.15000000000000008,-6.194572789328439,5.254866906574795,0.36873174,0.29096383,0.34030443
48,642,-0.95296204,4.165962219238281,0.15000000000000008,-6.23374148777553,6.193510941096714,0.36231694,0.2950455,0.34263763
49,649,-0.15980029,4.249033451080322,0.15000000000000008,-6.424022810799735,4.27218530859266,0.3642351,0.28415734,0.35160762
50,668,3.6252916,4.203671932220459,0.0,-6.319827506416722,5.967403160898309,0.37165418,0.27990225,0.3484436
51,678,1.3435729,4.327890872955322,0.15000000000000008,-6.479942512512207,5.739261484146118,0.3624349,0.28494182,0.35262322
52,685,-0.012655735,4.26970911026001,0.15000000000000008,-6.4809883662632535,5.038852623530796,0.38491046,0.26576284,0.34932667
53,695,1.1215177,4.460027694702148,0.15000000000000008,-6.523885250091553,6.138328886032104,0.3603157,0.2923693,0.34731492
54,708,1.696568,4.545289993286133,6.938893903907228e-17,-6.697334949786846,5.641012045053335,0.35958716,0.28519613,0.35521674
55,718,0.5198405,4.533602714538574,6.938893903907228e-17,-6.683569765090942,6.488134646415711,0.3651267,0.2900633,0.34481007
56,730,2.68224,4.679380416870117,0.1999999999999999,-6.850773731867473,5.658892432848613,0.38334122,0.26870513,0.34795365
57,738,-0.57170224,4.713619709014893,0.10000000000000007,-6.904568791389465,5.880184859037399,0.36109707,0.29248643,0.34641647
58,750,-0.1701088,4.804279804229736,0.0,-6.98472273349762,6.294132967789968,0.36980876,0.29031134,0.33987993
59,759,-0.13821769,4.783204555511475,0.05000000000000007,-7.0127524799770775,5.770087030198839,0.3769418,0.27977058,0.34328768
60,782,6.7459993,4.979990482330322,0.10000000000000024,-7.186626558718474,6.273578685262929,0.36067623,0.291781,0.34754276
61,789,-0.14953041,5.179836750030518,0.15000000000000008,-7.421302250453404,5.79503413609096,0.36784008,0.28380358,0.34835634
62,804,2.887387,5.078743934631348,0.05000000000000013,-7.364149761199951,6.93912140528361,0.36169356,0.2948222,0.34348425
63,811,-0.55961037,5.014639854431152,0.15000000000000008,-7.271103518349784,8.68360948562622,0.3639352,0.2900628,0.346002
64,826,2.922556,5.238487720489502,0.05000000000000007,-7.510526911417643,6.615211772918701,0.3691133,0.28159377,0.34929296
65,834,-1.1658578,5.502523422241211,0.10000000000000007,-7.7817782163619995,5.619871228933334,0.36601114,0.28374523,0.35024366
66,844,0.6246054,5.455218315124512,6.938893903907228e-17,-7.7924889087677,6.455939269065857,0.38464475,0.27682495,0.3385303
67,852,0.3981197,5.415118217468262,0.10000000000000007,-7.866406202316284,7.282282054424286,0.3891818,0.26268762,0.34813055
68,863,1.0009823,5.646875381469727,0.10000000000000002,-7.978568987412886,6.310343157161366,0.3581927,0.29119623,0.35061112
69,877,2.520299,5.561962604522705,0.10000000000000002,-7.960992234093802,7.396005732672555,0.3700513,0.28488702,0.34506166
70,892,3.0608685,5.652493953704834,0.0,-8.132409445444743,9.03477824529012,0.36828342,0.2863427,0.3453739
71,900,0.28739285,5.572618007659912,0.10000000000000007,-7.931604027748108,8.769885838031769,0.3832199,0.27446723,0.3423128
72,916,3.494156,5.9858527183532715,1.249000902703301e-16,-8.424831211566925,7.503750592470169,0.3618581,0.29732734,0.3408146
73,940,8.223686,6.108916759490967,0.05000000000000007,-8.612640023231506,7.556599060694377,0.36989757,0.29461998,0.33548245
74,950,1.2431071,6.178325176239014,0.15000000000000013,-8.632818126678467,9.294951152801513,0.37572673,0.2795646,0.34470868
75,961,0.11508918,6.285478115081787,0.0,-8.863998066295277,8.478947899558328,0.37459907,0.29318464,0.33221635
76,971,0.30361557,6.450118064880371,0.15000000000000008,-9.115748310089112,7.064009380340576,0.3745901,0.29382512,0.33158484
77,979,0.6070392,6.613185405731201,0.10000000000000007,-9.209614157676697,6.366972833871841,0.37887186,0.27476192,0.3463662
78,993,2.5365531,6.547770977020264,0.0,-9.134063516344343,8.461056130273002,0.38761327,0.26280877,0.34957796
79,1015,7.410879,6.724527359008789,0.15000000000000013,-9.346175107088955,8.845596465197476,0.37275788,0.27928245,0.34795967
80,1028,1.4368403,6.787973403930664,0.15000000000000008,-9.496830206650953,8.786897806020884,0.35629869,0.29798916,0.34571216
81,1051,4.95686,7.074801445007324,0.0,-9.736413416655168,7.800054311752319,0.366247,0.281715,0.35203803
82,1059,0.35895467,7.339911460876465,0.10000000000000007,-9.936688899993896,8.41248095035553,0.38457206,0.2682286,0.3471994
83,1066,0.19192791,7.150943756103516,0.15000000000000008,-9.903977530343193,7.695609637669155,0.3609125,0.28571215,0.3533753
84,1083,3.5148323,7.340080738067627,0.0,-10.031740244697122,9.214758985182819,0.37292373,0.29182532,0.33525097
85,1101,4.1974754,7.6602630615234375,0.05000000000000013,-10.372096803453234,8.003484831915962,0.37960526,0.27012008,0.35027465
86,1109,-0.56711686,7.497833728790283,0.10000000000000007,-10.350480914115906,8.602051675319672,0.36902875,0.29200298,0.33896834
87,1119,0.7305682,7.671083927154541,6.938893903907228e-17,-10.438247108459473,9.350935769081115,0.37869534,0.268215,0.35308966
88,1130,1.7070312,7.981908798217773,0.10000000000000002,-10.833850600502707,8.680887699127197,0.37763816,0.28376338,0.3385985
89,1141,0.25248146,7.79278564453125,0.0,-10.56056768243963,9.948189822110264,0.36102784,0.28445372,0.3545184
90,1148,-0.044996977,8.047296524047852,0.15000000000000008,-10.830129759652275,7.126786640712193,0.37742627,0.27082404,0.35174972
91,1163,2.4778066,8.251802444458008,0.05000000000000018,-11.03317470550537,9.53739849726359,0.37202722,0.27585346,0.35211933
92,1170,-0.15826225,8.21433162689209,0.15000000000000008,-11.119957787649971,9.550390924726214,0.36460206,0.28573522,0.34966275
93,1178,0.014874458,8.628149032592773,0.10000000000000007,-11.43452775478363,5.789354294538498,0.3842145,0.26420695,0.35157862
94,1185,-0.14776659,8.531473159790039,0.15000000000000008,-11.388102395193917,9.24297298703875,0.3684249,0.2835027,0.34807244
95,1201,3.4653614,8.47504997253418,0.0,-11.432040274143219,11.99594447016716,0.37591714,0.27159974,0.35248318
96,1209,-0.051908255,8.765968322753906,0.10000000000000007,-11.7663893699646,10.964739561080933,0.3745067,0.27502954,0.35046378
97,1230,5.7037477,8.641397476196289,0.05000000000000013,-11.575280280340285,11.341972237541562,0.3665596,0.28346986,0.3499705
98,1244,1.9772425,8.95556354522705,0.0,-11.922642299107142,10.958830935614449,0.35872605,0.29222304,0.34905088
99,1257,2.4387276,9.292107582092285,6.938893903907228e-17,-12.22128178523137,10.087344683133638,0.36627352,0.2805827,0.35314375
100,1272,2.9919426,8.982818603515625,0.05000000000000002,-12.101025199890136,10.805392996470134,0.36664164,0.27921522,0.35414314
