episode,total_steps,reward,avg_q,satisfaction,actor_loss,critic_loss,w_eng,w_sat,w_div
202,2622,1.5030046,12.174110412597656,0.1999999999999999,-15.581406831741333,29.02745493253072,0.22463979,0.44007355,0.33528668
203,2640,2.099283,12.871935844421387,0.0,-16.346111403571236,21.128605789608425,0.26442477,0.3826174,0.35295787
204,2651,1.8765707,13.204595565795898,0.10000000000000007,-16.72307127172297,19.590434941378508,0.29139534,0.33566326,0.3729414
205,2660,-1.636684,12.399956703186035,0.05000000000000007,-15.96674633026123,27.93855963812934,0.25932994,0.39138559,0.34928444
206,2679,3.4865687,13.111238479614258,0.0,-16.694309084038984,22.669958917718183,0.2583985,0.389699,0.3519025
207,2692,-0.3054471,13.549184799194336,0.0,-17.037105560302734,19.38969744168795,0.24795008,0.39851058,0.35353935
208,2706,3.2333992,13.212149620056152,0.10000000000000007,-16.768837656293595,23.773557458605087,0.29097527,0.33129355,0.37773114
209,2719,2.4843676,13.524097442626953,0.15000000000000013,-17.050888501680813,28.760372381943924,0.23195124,0.37627894,0.3917698
210,2728,-1.1111553,13.549747467041016,0.05000000000000007,-17.140279557969833,24.25712225172255,0.21646759,0.44718242,0.33635
211,2735,-1.3077576,13.59441089630127,0.15000000000000008,-17.040106092180526,28.522108350481307,0.22626589,0.4246812,0.34905294
212,2745,-0.23461819,13.602066040039062,6.938893903907228e-17,-17.414997482299803,25.85418815612793,0.29265308,0.3247867,0.38256016
213,2753,0.13010287,13.54335880279541,0.10000000000000007,-17.51828622817993,26.323771476745605,0.29815903,0.32328755,0.37855336
214,2776,8.684688,13.96210765838623,0.09999999999999958,-17.676862384962,27.554612864618715,0.27388012,0.36360276,0.3625171
215,2788,0.97277284,14.307655334472656,0.05000000000000002,-17.96792682011922,23.00342035293579,0.2884524,0.3246434,0.3869042
216,2796,-1.2233949,14.939451217651367,0.10000000000000007,-18.412484645843506,26.862541913986206,0.23842138,0.41913205,0.34244654
217,2804,-1.8135111,13.424938201904297,0.10000000000000007,-17.351500988006592,34.003533601760864,0.24517447,0.4094424,0.34538323
218,2821,3.5204268,14.435676574707031,0.0,-18.36555054608513,28.91429317698759,0.29303402,0.33066815,0.37629783
219,2833,1.0641339,14.940218925476074,0.05000000000000013,-18.855252742767334,24.20637361208598,0.25195986,0.39551032,0.35252976
220,2840,-1.212712,14.725202560424805,0.15000000000000008,-18.545489719935826,28.062958036150253,0.26776227,0.37742218,0.3548155
221,2853,2.5014615,14.707452774047852,0.15000000000000008,-18.609751334557167,31.967654154850887,0.27959374,0.34759215,0.37281418
222,2860,-0.8880966,14.539475440979004,0.15000000000000008,-18.759881155831472,25.935822350638254,0.2801454,0.34699595,0.37285864
223,2868,-0.7336762,14.400312423706055,0.10000000000000007,-18.353649854660034,39.29964303970337,0.24808745,0.40609294,0.34581965
224,2887,3.3002937,14.740468978881836,0.0,-18.916846927843597,35.95811813756039,0.27045354,0.36914936,0.36039716
225,2901,1.7271807,14.917596817016602,0.10000000000000002,-18.880402973720006,39.03330407823835,0.26377216,0.38371027,0.35251758
226,2923,3.146961,15.196014404296875,0.0,-19.266383691267535,31.689419399608266,0.2285675,0.42616493,0.34526762
227,2933,0.035504818,15.975814819335938,0.15000000000000008,-20.17508201599121,25.15074291229248,0.22865112,0.42912185,0.34222692
228,2950,3.0918112,15.981573104858398,0.0,-19.993786419139187,28.576770782470703,0.27343246,0.37326708,0.3533005
229,2968,3.1723719,16.122041702270508,0.0,-20.10713556077745,30.03079546822442,0.28911006,0.3359836,0.3749063
230,2981,0.77917767,16.230911254882812,0.15000000000000013,-20.441093151385967,33.88620398594783,0.23606323,0.42677632,0.33716044
231,2994,1.4048717,16.061994552612305,0.15000000000000013,-20.274286123422478,31.958053001990685,0.26589274,0.37918127,0.354926
232,3016,5.177641,16.35882568359375,1.8041124150158794e-16,-20.64240941134366,28.81481257351962,0.24664253,0.4046667,0.3486908
233,3033,3.1576896,16.97699737548828,0.0,-21.329898609834558,30.0078867743997,0.28463054,0.35547137,0.35989803
234,3045,-0.09102869,16.887678146362305,0.05000000000000002,-21.052632172902424,35.70057757695516,0.22836183,0.43580315,0.33583507
235,3070,6.067334,17.019071578979492,1.249000902703301e-16,-21.35628662109375,38.55293418884278,0.2595493,0.3869622,0.35348845
236,3077,-1.1912984,17.289907455444336,0.15000000000000008,-21.69752366202218,33.128283091953826,0.2877095,0.33843905,0.37385145
237,3093,4.0158854,16.871095657348633,1.3877787807814457e-17,-21.3065425157547,40.74177026748657,0.2816811,0.3496838,0.36863518
238,3100,-1.6876779,16.783191680908203,0.15000000000000008,-21.212461744035995,48.906915119716096,0.23451665,0.4278308,0.33765265
