episode,total_steps,reward,accuracy,satisfaction,actor_loss,critic_loss
1,12,5.978505,0.5,0.17829851201524854,0.0,0.0
2,37,19.60271,0.6,0.13081313396916855,0.0,0.0
3,46,2.867659,0.5555555555555556,0.15939519372435157,0.0,0.0
4,66,14.401121,0.45,0.11975432198610074,0.0,0.0
5,88,12.671811,0.45454545454545453,0.19771107932880083,0.0,0.0
6,99,3.090092,0.09090909090909091,0.19393821554609497,0.0,0.0
7,125,18.693544,0.5384615384615384,0.1511529497717885,0.0,0.0
8,142,10.554704,0.47058823529411764,0.11003636319379428,0.0,0.0
9,168,18.721876,0.7307692307692307,0.0032687139035219373,0.0,0.0
10,203,25.564577,0.5142857142857142,-0.05,0.0,0.0
11,215,5.3553286,0.3333333333333333,-0.03592396384893979,0.0,0.0
12,229,8.162132,0.6428571428571429,0.010478579698757706,0.0,0.0
13,234,-0.16110635,0.0,0.24469793286137953,0.0,0.0
14,259,17.040724,0.48,-0.02132309936899213,0.0,0.0
15,285,19.83175,0.5769230769230769,-0.03433002428567038,0.0,0.0
16,306,14.416552,0.47619047619047616,0.06649075239651107,0.0,0.0
17,309,-1.0913794,0.3333333333333333,0.2811064329264984,0.0,0.0
18,314,0.07573843,0.4,0.16961516396972576,0.0,0.0
19,323,5.1458254,0.4444444444444444,0.2847896769488801,0.0,0.0
20,328,1.3256512,0.8,0.1941679508100546,0.0,0.0
21,338,4.554726,0.6,0.058536923999250326,0.0,0.0
22,364,18.427633,0.5384615384615384,0.27997447283142507,0.0,0.0
23,373,4.968979,0.4444444444444444,0.12796786357713685,0.0,0.0
24,378,0.49631286,0.4,0.17521792362728766,0.0,0.0
25,401,15.703342,0.43478260869565216,0.1706637192455328,0.0,0.0
26,406,0.93086004,0.4,0.20761316235219024,0.0,0.0
27,416,3.0227556,0.4,-0.008723600536123484,0.0,0.0
28,434,12.877132,0.4444444444444444,0.16871119149394015,0.0,0.0
29,453,11.465944,0.42105263157894735,0.1953789228782643,0.0,0.0
30,475,17.693733,0.5454545454545454,0.17320956030863927,0.0,0.0
31,485,4.953329,0.5,0.0981868275586394,0.0,0.0
32,496,5.40123,0.5454545454545454,0.015363284182940529,0.0,0.0
33,506,5.4923325,0.5,0.09352901003244816,0.0,0.0
34,522,10.81654,0.5,0.1446405990000872,0.0,0.0
35,568,39.33788,0.5,-0.016270063911529777,0.0,0.0
36,608,31.549534,0.45,0.1153173202562932,0.0,0.0
37,618,4.27127,0.6,0.13588471266091218,0.0,0.0
38,695,69.56977,0.5714285714285714,0.10304620515588124,0.0,0.0
39,731,27.12933,0.4444444444444444,0.03397840014526883,0.0,0.0
40,736,0.20050693,0.4,-0.018396730671852532,0.0,0.0
41,742,2.0786555,0.16666666666666666,0.2986794032176268,0.0,0.0
42,759,11.883008,0.5882352941176471,0.15089196370162683,0.0,0.0
43,790,22.377846,0.6129032258064516,0.0977384160203184,0.0,0.0
44,806,9.744359,0.625,0.18512749430005648,0.0,0.0
45,833,19.324457,0.5925925925925926,-0.05,0.0,0.0
46,860,19.212177,0.6666666666666666,-0.011710110702510781,0.0,0.0
47,871,4.9038644,0.45454545454545453,0.00361139992295173,0.0,0.0
48,886,10.554304,0.5333333333333333,0.027032967525811455,0.0,0.0
49,898,5.356473,0.25,0.09022755145877946,0.0,0.0
50,907,5.40835,0.5555555555555556,0.19299361986226368,0.0,0.0
51,936,18.832434,0.5172413793103449,0.15,0.0,0.0
52,945,4.256735,0.3333333333333333,0.009040455962763982,0.0,0.0
53,957,7.07413,0.4166666666666667,0.07908302165423124,0.0,0.0
54,963,1.3624885,0.3333333333333333,0.2880423753004467,0.0,0.0
55,970,3.432899,0.5714285714285714,0.19658127700034295,0.0,0.0
56,988,10.013356,0.3888888888888889,0.171411560364911,0.0,0.0
57,995,2.439562,0.5714285714285714,0.12436954476441926,0.0,0.0
58,1022,23.278046,0.4444444444444444,0.056848553628826126,-6.109367469082708,51.56174257527227
59,1045,14.4667015,0.30434782608695654,0.07849294627987945,-10.596990875575854,12.976291780886443
60,1080,25.214153,0.5428571428571428,0.18703646432779913,-11.170694623674665,7.6443141664777485
61,1147,58.614655,0.5671641791044776,0.028607671589199038,-11.710105227000678,6.073067597488858
62,1186,35.332695,0.41025641025641024,0.051038800013930116,-12.269181055900377,5.580260093395527
63,1208,20.118801,0.5454545454545454,0.15,-12.685516487468373,4.823302940888838
64,1227,12.712219,0.3157894736842105,0.28383124784125946,-12.986945152282715,5.268782038437693
65,1251,19.299322,0.4583333333333333,-0.05,-13.285308877627054,4.800249497095744
66,1269,12.894802,0.6111111111111112,0.09987486677925798,-13.653087510002983,5.22747900750902
67,1286,16.820526,0.35294117647058826,0.11956040750092013,-13.979711756986731,5.196232122533462
68,1291,2.745532,1.0,0.13409755653824734,-13.93449878692627,5.514365863800049
69,1305,11.133333,0.6428571428571429,0.03781551198134228,-14.40155281339373,5.000634091241019
70,1312,4.398135,0.42857142857142855,0.005620385017803584,-14.534201213291713,5.887892723083496
71,1322,8.034555,0.6,0.09868068718120886,-14.780277729034424,5.206716418266296
72,1332,6.586121,0.4,0.1372095007343574,-15.02659568786621,4.894676256179809
73,1358,27.919495,0.5384615384615384,0.002607492811826602,-15.25516337614793,5.166459441184998
74,1374,11.346353,0.8125,-0.04960360256455684,-15.877457559108734,5.464940965175629
75,1384,5.6641912,0.5,-0.05,-15.881209754943848,6.505879878997803
76,1392,5.2628307,0.5,-0.05,-16.299423575401306,5.942456066608429
77,1401,6.1753936,0.5555555555555556,-0.05,-16.62045235104031,5.3295985327826605
78,1406,2.8711314,0.4,0.14310888839144248,-16.95834617614746,6.118116283416748
79,1423,18.23252,0.47058823529411764,0.14290070139945146,-17.044623655431412,5.527946584364948
80,1434,5.474374,0.2727272727272727,0.017366115504842364,-17.358482881025836,6.15297963402488
81,1445,8.15251,0.18181818181818182,0.1467515382094809,-18.067722840742633,5.6787965947931465
82,1465,19.787338,0.45,0.1931538226716595,-18.374021816253663,5.862426114082337
83,1484,16.097736,0.2631578947368421,0.17992221178739132,-18.98747353804739,5.488699197769165
84,1503,17.999527,0.3684210526315789,-0.05,-19.725692247089587,5.429247316561248
85,1535,36.549923,0.4375,0.00218298331247746,-20.510501205921173,5.942208752036095
86,1539,0.26076007,0.75,0.05362776465451906,-21.278027057647705,5.429245114326477
87,1544,2.076236,0.4,0.1467787289475162,-21.126959991455077,6.057461261749268
88,1551,4.4794283,0.8571428571428571,0.0018632982665225326,-21.537083762032644,5.151553051812308
89,1591,39.917393,0.675,0.1947401310322246,-22.44774384498596,5.530928587913513
90,1595,0.007368326,0.75,0.16291090910104755,-23.39923906326294,5.1584792137146
91,1600,2.9224136,0.2,0.15306311457144156,-23.325054550170897,6.485056686401367
92,1604,0.009698629,0.25,0.17681687666189172,-23.70213508605957,6.675354480743408
93,1615,6.339307,0.5454545454545454,0.24577314068047823,-23.72245979309082,6.4212704571810635
94,1641,23.952667,0.38461538461538464,0.18232156465307647,-24.767329949599045,6.450435418349046
