episode,total_steps,reward,accuracy,satisfaction,actor_loss,critic_loss
56,1033,35.240963,0.5128205128205128,0.1526719051467353,-7.567225652582505,41.36964337966021
57,1048,10.70338,0.4666666666666667,0.0,-10.585722287495932,9.173056093851725
58,1072,20.969366,0.5416666666666666,0.17855963423258747,-11.151991486549377,6.5029352108637495
59,1120,42.357933,0.3958333333333333,0.1584202177567276,-11.602711399396261,5.8413516481717425
60,1129,3.5186346,0.0,-0.05,-11.811314158969456,5.6491887834337025
61,1156,22.815105,0.6666666666666666,0.0,-12.070995260168004,5.393475585513645
62,1189,30.578896,0.3939393939393939,0.13257755185936515,-12.381598588192102,5.507701830430464
63,1214,23.311237,0.64,-0.05,-12.780970344543457,5.690561561584473
64,1220,3.3909957,0.6666666666666666,0.1526792815240245,-12.953823725382486,6.242835362752278
65,1242,19.507555,0.5,0.1930762794227015,-13.23850375955755,5.161807894706726
66,1253,9.7228365,0.6363636363636364,0.015747009767640693,-13.492118141867898,4.917783433740789
67,1282,25.71896,0.3793103448275862,0.03506807046179293,-13.756745601522512,5.620649222669931
68,1285,0.7637328,0.3333333333333333,0.10998602375501147,-14.034490267435709,5.723766167958577
69,1326,39.35482,0.3902439024390244,0.141453353057785,-14.446292923717964,5.18339310041288
70,1336,7.7271733,0.4,0.16539704541197103,-14.880324840545654,5.432133722305298
71,1348,8.018663,0.25,0.13059620450450887,-15.171514590581259,5.230111261208852
72,1354,5.0111465,0.8333333333333334,0.2531024668167472,-15.231690883636475,5.495930274327596
73,1388,31.236362,0.5294117647058824,0.14518757300526586,-15.80038339951459,5.325397231999566
74,1407,15.836237,0.3157894736842105,0.22851009386997279,-16.443024384348018,4.843737752814042
75,1432,22.511742,0.6,0.1001359346742287,-16.92520164489746,5.010499353408814
76,1443,8.467401,0.45454545454545453,0.2760397908291414,-17.458586085926402,4.838757645000111
77,1451,4.5638394,0.375,-0.03904218505441992,-17.64999222755432,5.50289511680603
78,1457,4.266869,0.6666666666666666,0.18601650003298714,-17.87746524810791,5.304740985234578
79,1470,10.614588,0.38461538461538464,0.24519453423147985,-18.020306513859676,5.11689883012038
80,1498,23.56355,0.39285714285714285,-0.05,-18.668732711247035,5.574879101344517
81,1598,100.35216,0.55,0.6045482294666434,-20.601281852722167,5.32964697599411
82,1622,23.167757,0.5,0.1287831950909123,-22.61602799097697,5.511330723762512
83,1635,11.504748,0.6153846153846154,0.09062965662550497,-23.257390682513897,5.833401808371911
84,1649,13.4943495,0.35714285714285715,0.10883870305513187,-23.476716450282506,5.476766347885132
85,1660,7.92352,0.2727272727272727,0.29684616707413386,-24.078053040937945,5.739010810852051
86,1670,7.8240542,0.6,0.26960585267986853,-24.533237075805665,5.278952789306641
87,1685,13.6899605,0.8,0.007063295973704337,-24.697995376586913,5.633663066228231
88,1724,39.856247,0.38461538461538464,0.18422360512502003,-25.773904849321415,5.634395519892375
89,1764,43.89976,0.55,0.11187308800103139,-27.1538357257843,5.70707243680954
90,1774,8.323381,0.4,0.1925440969346669,-28.196657371520995,3.9923039197921755
91,1781,6.0563645,0.42857142857142855,0.23803220237238842,-28.144290651593888,7.147065571376255
92,1813,35.402092,0.59375,0.10890791611712104,-29.120348751544952,6.801392212510109
93,1821,7.9800324,0.875,0.15274202426715677,-30.038586616516113,6.463211625814438
94,1836,14.285893,0.6,0.1725209353151897,-30.34487444559733,6.9800010045369465
95,1841,3.9625368,0.6,0.1736152211569562,-30.671418380737304,7.852040195465088
96,1941,113.15869,0.59,0.22908449216332533,-32.604506950378415,5.900359954833984
97,1954,9.925525,0.23076923076923078,0.14056019918043228,-34.8779423053448,6.700901251572829
98,1959,2.3822613,0.4,0.19347404023703552,-35.167300415039065,4.4985583305358885
99,1971,12.82611,0.5,0.2781130862108346,-35.55692640940348,6.571570793787639
100,1997,30.908215,0.7307692307692307,0.19886880015782632,-36.35124470637395,9.377275861226595
101,2001,1.1899348,0.25,0.0949725048718834,-36.88047790527344,8.728284239768982
102,2012,8.216208,0.2727272727272727,0.07239095147513765,-37.32710786299272,8.881574934179133
103,2027,12.7690735,0.4666666666666667,0.045406456829639744,-37.74802907307943,9.510209496816
104,2058,33.52947,0.3870967741935484,0.13427134551159808,-38.68446965371409,9.264567298273887
105,2091,38.076008,0.5757575757575758,-0.05,-40.09966301195549,9.248848163720334
106,2101,10.047335,0.4,-0.05,-40.7591007232666,9.245233345031739
107,2112,9.5668955,0.5454545454545454,0.1107520568757155,-41.272513302889735,10.482021201740611
108,2129,15.242739,0.5294117647058824,-0.03132531622808703,-42.0557695276597,12.076217959908877
109,2145,13.147964,0.4375,0.12518258291482043,-42.65814423561096,10.747534215450287
110,2159,11.491515,0.21428571428571427,0.142334981764983,-43.09271049499512,11.55004893030439
111,2184,25.146042,0.6,0.059435493323312924,-44.00176010131836,13.31321075439453
112,2216,32.44851,0.625,0.010117133605146149,-44.93655717372894,12.074899584054947
113,2229,11.995754,0.38461538461538464,0.19265573785426873,-46.208772512582634,11.439106721144457
114,2304,81.752045,0.6266666666666667,0.0,-48.24335316975912,12.992025756835938
115,2310,4.8782206,0.16666666666666666,0.14486060028561598,-50.309082667032875,12.57684882481893
116,2322,9.791006,0.4166666666666667,0.04833396521494231,-50.61947059631348,18.577611883481342
117,2339,15.321829,0.5294117647058824,0.15550727053451752,-51.446775772992304,12.217439511243034
118,2346,5.3886604,0.2857142857142857,0.15698764155832207,-51.76673562186105,17.418919699532644
119,2364,15.182002,0.3333333333333333,0.022389380678681667,-52.630694495307075,16.23156187269423
120,2409,55.522705,0.6,0.005320299062773093,-53.94614681667752,19.898612531026206
121,2464,60.610073,0.43636363636363634,0.08763585246267029,-56.72730338356712,14.217455768585205
122,2513,55.39757,0.6122448979591837,0.07261739249611447,-59.24271727581414,13.835446542623092
123,2528,15.726245,0.6666666666666666,0.08985225696036726,-60.69867528279622,14.238865534464518
124,2542,15.513644,0.6428571428571429,-0.05,-61.47381019592285,17.007377215794154
125,2553,9.631076,0.36363636363636365,0.1806448959882771,-62.139108484441586,15.832058386369185
126,2586,43.488194,0.6666666666666666,0.20932585340315124,-62.92796013571999,24.244506778139055
127,2590,1.6832255,0.5,0.22943951481106556,-63.84602737426758,20.06154465675354
128,2614,28.94186,0.75,0.2596966964300857,-64.94190390904744,20.219050248463947
129,2643,33.081055,0.5172413793103449,-0.034940316215621214,-66.47429025584253,27.672451611222893
130,2676,33.875977,0.6666666666666666,-0.05,-67.76932687470408,26.681868437564734
131,2686,9.273033,0.2,0.15,-68.42562866210938,32.1973159790039
132,2721,44.673218,0.4857142857142857,0.014789024357503178,-70.0368639264788,26.82881851196289
133,2729,8.30247,0.25,0.08716628976899458,-70.99143600463867,42.2454297542572
134,2740,13.135408,0.5454545454545454,0.23409590536406605,-71.74146409468217,42.88377657803622
135,2748,6.841175,0.375,-0.0077946075404832366,-71.9945240020752,38.09798336029053
136,2765,20.58277,0.5882352941176471,0.15627685004515457,-73.25236152200138,35.770901062909296
137,2777,13.029203,0.5833333333333334,0.17418378606520657,-73.96279589335124,32.256381034851074
138,2781,1.8501441,0.5,0.19557314727331698,-74.28657913208008,43.32100868225098
139,2792,9.819936,0.6363636363636364,0.03485928630212673,-74.79127779873934,41.687973195856266
140,2806,15.999281,0.6428571428571429,0.15189997639057196,-75.37443270002093,30.092472553253174
141,2824,22.088326,0.5555555555555556,0.19730362657192257,-76.28451919555664,43.45626258850098
142,2842,20.079412,0.4444444444444444,0.0016629712249013329,-77.79499138726129,42.6290021472507
143,2864,24.87439,0.6363636363636364,0.1371284359030034,-78.85879551280628,45.771732503717594
144,2893,30.797388,0.5172413793103449,0.1447931084775015,-80.12051944074959,53.59855020457301
145,2909,13.338074,0.3125,0.15292436409959986,-82.03068685531616,50.325159668922424
146,2946,40.67266,0.6216216216216216,0.14154635160919204,-83.22211703738651,56.36156886332744
147,2960,14.4985695,0.6428571428571429,0.06148442225310137,-84.84957994733539,52.35881996154785
148,2977,19.326218,0.4117647058823529,-0.01728994258498101,-85.07756850298713,59.132282593671015
149,2995,21.79169,0.3888888888888889,0.12656170978297165,-85.98545498318143,51.478926234775116
150,3016,20.337585,0.38095238095238093,0.15,-88.85733795166016,66.78175699143182
151,3035,22.537365,0.47368421052631576,0.15996400645465764,-89.36583308169716,53.310913487484584
152,3050,14.783767,0.3333333333333333,0.0,-88.96463775634766,53.41480140686035
153,3066,21.326761,0.625,0.17322993003227122,-91.0078272819519,64.68811297416687
154,3072,6.3053064,0.3333333333333333,0.26764729181359587,-92.25250879923503,52.79024887084961
155,3088,16.74861,0.4375,0.04841590946451699,-93.62218141555786,61.490965604782104
156,3100,11.115025,0.08333333333333333,0.0013381386362943531,-93.97778701782227,77.80878194173177
157,3106,5.525993,0.6666666666666666,0.19574923813564077,-91.82986958821614,86.14903767903645
158,3117,8.87497,0.45454545454545453,0.2947940890995999,-92.64346937699752,74.36536130038175
159,3128,11.23203,0.5454545454545454,0.01612801931786295,-94.99476970325817,86.89798077670011
160,3143,16.281748,0.5333333333333333,0.19521856400182508,-95.65555572509766,95.32580769856771
161,3147,2.234607,0.75,0.1426752578346907,-96.21899604797363,82.15289115905762
162,3170,28.75107,0.4782608695652174,0.05662562624133456,-97.32660044794497,75.18666623986286
163,3191,28.23993,0.7619047619047619,0.05848280386717053,-99.48330397832962,79.99370011829194
164,3205,17.744913,0.5714285714285714,0.0820818988382583,-100.77793993268695,72.79808262416294
165,3219,15.582466,0.35714285714285715,0.10370739691051169,-101.63144738333565,81.5212173461914
166,3240,22.967585,0.5238095238095238,0.20458907963829354,-103.20194535028367,81.15244892665318
167,3254,19.176426,0.6428571428571429,0.09056630247730228,-103.62875366210938,97.40920993259975
168,3259,1.0950646,0.4,0.10021032195792941,-104.33166809082032,69.30410461425781
169,3279,19.956827,0.3,-0.05,-105.2161693572998,84.80975151062012
170,3284,2.6041112,0.4,0.12225129359462399,-106.789599609375,71.71113433837891
171,3296,11.028594,0.4166666666666667,0.024782275362936243,-107.17453257242839,89.71531391143799
172,3305,5.185704,0.5555555555555556,0.05,-106.59125010172527,105.31706661648221
173,3329,28.516495,0.75,0.11753798652365575,-109.04189364115398,82.9542252222697
174,3338,8.237774,0.3333333333333333,-0.0009638553231855196,-109.76829020182292,105.86919275919597
175,3348,11.072189,0.3,0.19711680625011796,-108.90374221801758,110.55892944335938
176,3396,57.176792,0.5,0.0,-113.14000622431438,98.9711507956187
177,3403,4.653331,0.14285714285714285,0.12431974703318192,-115.91160038539341,85.27379608154297
178,3414,8.9332695,0.36363636363636365,0.13581732867580765,-115.51764817671342,83.02518497813831
179,3425,5.807131,0.5454545454545454,-0.05,-116.98658058860086,86.21019051291726
180,3435,7.059149,0.5,0.15540792731421527,-117.72881317138672,112.93158950805665
181,3460,24.654493,0.56,-0.03257758776121919,-118.94802185058593,102.93151992797851
182,3497,39.093,0.35135135135135137,0.10623727488289635,-121.61067921406514,112.3200470176903
183,3510,12.412626,0.7692307692307693,0.02098336552574391,-123.75460639366737,120.50052349384015
184,3544,20.487621,0.6176470588235294,0.008175198186951962,-125.87259696511661,120.12829948874081
185,3558,15.926873,0.5,-0.0071913928368160795,-129.24853842599052,112.30998938424247
186,3591,26.657661,0.36363636363636365,0.14929450199352057,-130.66777477842388,122.20781256935813
187,3597,3.3720994,0.6666666666666666,0.2236242910425975,-131.65221659342447,129.9648895263672
188,3628,17.637804,0.41935483870967744,-0.05,-133.20943032541584,139.42570003386467
189,3634,-0.23316598,0.16666666666666666,0.25862943128333865,-134.0334726969401,113.75842030843098
190,3638,-2.051502,0.5,0.29234539900874945,-134.26189041137695,229.34975814819336
191,3658,16.899921,0.55,0.02225594789853523,-135.7127456665039,164.8803325653076
192,3667,3.5864642,0.7777777777777778,0.179100866653504,-136.51805792914496,156.21881018744574
193,3679,8.750861,0.5,0.034638927698807165,-138.53280893961588,157.5610237121582
194,3699,3.293171,0.5,-0.05,-138.93368606567384,185.81100463867188
195,3734,29.60518,0.5142857142857142,0.1814004257538026,-141.54449288504463,162.9186037336077
196,3792,31.915413,0.6206896551724138,-0.043035297704404216,-145.54022111563847,165.49446974129512
197,3803,2.816949,0.45454545454545453,0.2078388218612246,-149.01364274458453,220.65865672718394
198,3823,8.112222,0.45,0.18080844530029205,-150.71271667480468,211.5481273651123
199,3831,0.6068716,0.625,0.12795130001136817,-152.42291069030762,141.50359535217285
200,3849,7.7031183,0.5,0.0,-152.03788163926868,232.27715259128146
201,3876,12.718113,0.6666666666666666,0.09172350091282112,-154.86643077709056,254.01238900643807
202,3881,-2.7775111,0.2,0.2882303205878145,-157.20183715820312,226.6444091796875
203,3921,20.146442,0.525,-0.05,-158.79001388549804,233.70300254821777
204,3928,0.9892092,0.7142857142857143,0.07244839465985714,-160.8462197440011,255.72973959786552
205,3967,24.12682,0.7692307692307693,-0.006565998102553386,-164.0248323098207,223.67864559858273
206,3985,5.2812824,0.4444444444444444,-0.004718298278872213,-167.99572075737848,242.68349329630533
207,3988,-2.8017952,0.6666666666666666,0.2345400021921475,-169.0716349283854,243.30076599121094
208,4000,5.4713583,0.3333333333333333,0.2993427751383384,-170.32413609822592,217.66994285583496
209,4021,12.697938,0.5238095238095238,0.06091787931800091,-169.93346368698846,333.45694405691967
210,4050,17.3178,0.5517241379310345,-0.006188211416354471,-174.13799101730874,247.79021243391367
211,4063,2.9653165,0.3076923076923077,-0.05,-174.98663330078125,342.6526858990009
212,4072,2.2688518,0.4444444444444444,0.17225598894695543,-177.45505608452692,372.164562649197
213,4091,8.827622,0.6842105263157895,0.07607161630038749,-179.20907030607523,265.2660739296361
214,4103,7.5444403,0.5833333333333334,0.18993032053219283,-180.79050827026367,312.4332733154297
215,4120,3.1542945,0.35294117647058826,0.08446679688740939,-182.36379825367646,333.7085023767808
216,4130,2.9736302,0.5,0.12309450084408717,-184.17671813964844,313.3034194946289
217,4178,21.253834,0.5416666666666666,0.0,-186.71823024749756,305.9262839953105
218,4212,15.5533495,0.5294117647058824,-0.05,-192.18585429472083,288.722141939051
219,4219,0.062693834,0.2857142857142857,0.19779971325488027,-193.4427533830915,357.52391924176897
220,4241,7.967551,0.36363636363636365,0.062067690247134585,-194.86730194091797,391.7881823453036
221,4256,4.9331355,0.6,0.14859141450226226,-197.42931009928387,366.28648173014324
222,4270,1.9241066,0.5,0.06385306491993391,-198.99654279436385,325.07023184640065
223,4275,-2.7146,0.2,0.2535968532506451,-200.15658264160157,456.7656005859375
224,4281,-1.1832633,0.8333333333333334,0.14414502590139538,-200.79695892333984,357.8002014160156
225,4293,4.8686943,0.3333333333333333,0.2680505704954386,-202.0612564086914,553.6712277730306
226,4310,9.95218,0.6470588235294118,0.14072505887107356,-203.75489537856157,514.0095017377068
227,4318,0.7984756,0.625,0.04213655919081845,-205.24690055847168,526.6946907043457
228,4325,1.07936,0.42857142857142855,0.29677246972600635,-205.09822736467635,433.93597412109375
229,4332,-2.8710024,1.0,0.25064120299590353,-206.14801243373327,522.1081455775669
230,4347,8.076994,0.5333333333333333,0.017805711841066482,-208.62887573242188,412.0076578776042
231,4362,3.9017086,0.3333333333333333,0.048305611751806574,-209.36433919270834,520.9120951334636
232,4368,-0.40037048,0.3333333333333333,0.060470570740452284,-211.61721801757812,561.6866099039713
233,4385,3.0378578,0.5294117647058824,-0.03947828993079686,-211.28708693560432,580.4044386919807
234,4485,51.67275,0.48,0.11528014549916778,-219.86272186279297,470.69884338378904
235,4508,8.022688,0.4782608695652174,0.1258021970184791,-227.96720156462297,502.2403126592221
236,4535,9.5797615,0.37037037037037035,0.19839112772110873,-231.69763014051648,391.16198278356484
237,4551,6.7917595,0.8125,0.202258099212193,-233.70054721832275,498.43532371520996
238,4561,2.032917,0.5,0.12854340524410368,-236.9080810546875,561.9282684326172
239,4573,-1.4470034,0.5833333333333334,0.059221184197592466,-236.697634379069,455.95806376139325
240,4588,8.745982,0.5333333333333333,0.1956985020350167,-238.51082661946614,644.7804178873698
241,4608,8.011412,0.3,0.12763406661880683,-239.45142364501953,548.2947982788086
242,4646,14.668299,0.3157894736842105,0.06637140371720641,-243.72140583239104,565.7257329037315
243,4669,10.159335,0.5652173913043478,0.0,-248.71743774414062,547.2589549189029
244,4694,4.7328677,0.44,-0.04550796837315978,-251.693017578125,477.8027990722656
245,4698,0.84735656,0.25,0.18166254090866785,-252.9041748046875,437.82286071777344
246,4714,0.46435213,0.375,0.28652285876332456,-253.4228343963623,599.1996059417725
247,4742,9.412957,0.32142857142857145,-0.026247365936930445,-258.2990619114467,566.6040496826172
248,4754,2.5184755,0.5833333333333334,0.0512827008537987,-261.6516761779785,709.1904500325521
249,4854,56.63433,0.55,0.5619553491021771,-270.97414825439455,691.0286428833008
250,4879,9.924324,0.56,0.11568269516402123,-279.96643310546875,660.187314453125
