episode,total_steps,reward,accuracy,satisfaction,actor_loss,critic_loss
1,10,5.4457703,0.3,0.24566857056824898,0,0
2,23,9.311712,0.38461538461538464,-0.03109145551439898,0,0
3,50,25.499498,0.5185185185185185,-0.05,0,0
4,58,5.5768986,0.375,0.0890251978933984,0,0
5,84,23.604052,0.38461538461538464,0.14115585095338934,0,0
