episode,total_steps,reward,avg_q,satisfaction,actor_loss,critic_loss
119,1580,-18.9,6.899362564086914,0.10000000000000007,-10.106008410453796,71.39036583900452
120,1608,-7.899999999999999,6.914028167724609,0.1500000000000002,-10.101137501852852,84.63918209075928
121,1625,-14.325,7.160608291625977,0.10000000000000013,-10.353560728185316,107.12277423634248
122,1636,-17.674999999999997,6.800785541534424,0.10000000000000007,-10.064804770729758,99.47169772061434
123,1655,-13.7,7.116992950439453,6.938893903907228e-17,-10.348251945094058,97.08494266710784
124,1668,-17.125,7.03971529006958,6.938893903907228e-17,-10.163830977219801,129.11797420795148
125,1683,-15.375,7.22927713394165,0.05000000000000007,-10.716355005900065,93.31383056640625
126,1695,-18.875,7.590721607208252,0.0,-10.77622159322103,102.68030103047688
127,1712,-15.75,7.219101905822754,0.0,-10.54260747572955,106.1801046483657
128,1723,-18.875,7.576954364776611,0.0,-10.914352677085184,107.63552266901189
129,1745,-11.025,7.349859714508057,0.15000000000000008,-10.557481635700572,122.22729908336292
130,1753,-18.9,7.461783409118652,0.10000000000000007,-10.825909733772278,110.08182191848755
131,1767,-15.625,8.100478172302246,0.10000000000000007,-11.421539238521031,100.18258558000836
132,1789,-11.475000000000001,7.741915702819824,0.1500000000000002,-10.931710373271596,122.03609119762073
133,1827,-3.8750000000000036,7.893947601318359,0.0,-11.34967307040566,111.79956220325671
134,1835,-18.9,7.998119831085205,0.10000000000000007,-11.344029784202576,87.43242859840393
135,1855,-13.924999999999999,8.255857467651367,0.0,-11.59053726196289,131.70012340545654
136,1871,-17.35,8.009578704833984,0.0,-11.536687850952148,122.50157523155212
137,1885,-17.05,8.187678337097168,0.0,-11.727907453264509,122.99581146240234
138,1893,-18.9,8.473455429077148,0.10000000000000007,-11.905547022819519,123.32209873199463
139,1908,-17.2,7.944895267486572,0.0,-11.319134267171224,127.16228383382162
140,1924,-15.05,8.061712265014648,0.15000000000000013,-11.59680563211441,127.79013276100159
141,1933,-18.875,8.345026969909668,0.05000000000000007,-11.708439297146267,117.14171261257596
142,1946,-18.875,8.70798110961914,0.0,-12.046443865849422,121.52454434908353
143,1960,-15.549999999999999,8.295886039733887,0.10000000000000013,-11.837594509124756,133.41158730643136
144,1967,-18.95,8.629446983337402,0.15000000000000008,-12.242210251944405,76.08199092320034
145,1983,-17.35,9.217842102050781,0.0,-12.679605484008789,124.68800497055054
146,1994,-18.875,9.126922607421875,0.0,-12.56718548861417,105.86558116566052
147,2005,-17.375,9.22541618347168,0.10000000000000007,-12.773233413696289,121.95548109574752
148,2015,-18.875,9.119302749633789,6.938893903907228e-17,-12.577592086791991,100.2642692565918
149,2026,-17.224999999999998,9.075641632080078,0.10000000000000007,-12.468024600635875,141.31617459383878
150,2040,-16.075,9.407777786254883,0.10000000000000013,-12.784669467381068,123.40104021344867
151,2062,-13.7,9.199498176574707,0.1,-12.682168397036465,124.23365211486816
152,2072,-17.125,8.743017196655273,0.15000000000000002,-12.270252895355224,137.01656188964844
153,2085,-17.35,9.494791984558105,6.938893903907228e-17,-13.097681265610914,109.10880749042218
154,2105,-11.225,10.008217811584473,0.0999999999999998,-13.48427505493164,109.07223472595214
155,2112,-18.95,9.301722526550293,0.15000000000000008,-12.601022720336914,131.96666826520647
156,2120,-18.9,9.1016263961792,0.10000000000000007,-12.512654423713684,142.58054494857788
157,2127,-18.95,9.19661808013916,0.15000000000000008,-12.790889467511859,137.21678815569197
158,2134,-18.95,10.19550609588623,0.15000000000000008,-13.771562576293945,115.22350638253349
159,2146,-17.35,9.939576148986816,0.05000000000000007,-13.424113353093466,122.1001485188802
160,2159,-17.125,9.74497127532959,6.938893903907228e-17,-13.298058363107534,143.41534717266376
161,2168,-18.875,9.986446380615234,0.05000000000000007,-13.541486740112305,121.12775760226779
162,2175,-18.95,9.760079383850098,0.15000000000000008,-13.227990286690849,158.54278346470423
163,2194,-13.525000000000002,9.941174507141113,0.15000000000000002,-13.51342793514854,128.21599578857422
164,2222,-7.824999999999999,9.78764820098877,0.15000000000000013,-13.306364502225604,164.41208621433802
165,2231,-18.875,9.274231910705566,0.05000000000000007,-12.995390997992622,129.14007822672525
166,2241,-17.425,9.930855751037598,0.15000000000000008,-13.605063438415527,139.66770095825194
167,2251,-17.425,10.614389419555664,0.15000000000000008,-14.287564849853515,110.10591354370118
168,2261,-17.5,10.673349380493164,0.15000000000000013,-14.151193141937256,145.53524360656738
169,2270,-18.875,9.913753509521484,0.05000000000000007,-13.547322591145834,142.5296130710178
170,2277,-18.95,10.096887588500977,0.15000000000000008,-13.72472367967878,134.65616934640067
171,2284,-18.95,10.555928230285645,0.15000000000000008,-14.139839717320033,163.75077165876115
172,2295,-17.45,9.911898612976074,0.10000000000000013,-13.493260296908291,144.355524930087
173,2306,-18.875,10.560091972351074,0.0,-14.343274289911443,106.05010570179333
174,2313,-18.95,11.869950294494629,0.15000000000000008,-15.568480082920619,139.5856879098075
175,2322,-18.875,10.735018730163574,0.05000000000000007,-14.141145388285318,164.56393263075086
176,2332,-17.125,9.900593757629395,0.15000000000000002,-13.500507640838624,159.08026123046875
177,2339,-18.95,10.339509963989258,0.15000000000000008,-14.08469922201974,144.4624012538365
178,2352,-15.975000000000001,10.817808151245117,0.15000000000000002,-14.432170647841234,150.24459193303034
179,2360,-18.9,10.476487159729004,0.10000000000000007,-13.884555578231812,159.73211479187012
180,2379,-14.225,10.43578815460205,6.938893903907228e-17,-14.174760718094674,142.34866895173727
181,2392,-16.35,11.656299591064453,0.15000000000000013,-15.302232815669132,127.88906009380634
182,2402,-18.875,11.6464204788208,6.938893903907228e-17,-15.273286533355712,140.6688674926758
183,2441,-2.349999999999998,11.289993286132812,0.05000000000000002,-14.951853165259728,137.9288679269644
184,2457,-14.075,11.409347534179688,0.1500000000000002,-15.115220844745636,127.597416639328
185,2479,-11.725,11.279773712158203,1.3877787807814457e-17,-14.976110588420521,189.57868784124202
186,2507,-8.05,11.321881294250488,0.15000000000000008,-15.139477491378784,152.75611168997628
187,2516,-18.875,11.452126502990723,0.05000000000000007,-15.280823919508192,145.19167539808484
188,2525,-18.875,11.539694786071777,0.05000000000000007,-15.426943673027885,132.51312934027777
189,2548,-9.100000000000001,11.935432434082031,0.09999999999999969,-15.60752188641092,157.81025795314622
190,2558,-17.5,12.083917617797852,0.15000000000000013,-15.976885890960693,123.45454635620118
191,2586,-8.75,12.636012077331543,0.0,-16.372329711914062,138.242093869618
192,2604,-14.975000000000001,12.671817779541016,0.05000000000000018,-16.3797042104933,126.2149772644043
193,2615,-17.375,11.993203163146973,0.10000000000000007,-15.757801142605869,146.2327915538441
194,2622,-18.95,12.515380859375,0.15000000000000008,-16.33031395503453,157.23589433942522
195,2642,-12.575,12.336562156677246,0.10000000000000013,-16.074183082580568,154.86345672607422
196,2651,-18.875,12.638020515441895,0.05000000000000007,-16.419649018181694,136.5553682115343
197,2659,-18.9,13.153215408325195,0.10000000000000007,-16.888949155807495,142.9045467376709
198,2678,-12.475000000000001,13.610875129699707,0.15000000000000013,-17.42574872468647,122.26232508609169
199,2689,-17.299999999999997,13.55902099609375,0.10000000000000013,-17.34780571677468,146.058330189098
200,2700,-17.674999999999997,13.17612361907959,0.10000000000000007,-16.940275712446734,155.8860848166726
201,2711,-17.075,12.933669090270996,0.10000000000000002,-16.95871179754084,128.39354636452416
202,2725,-17.2,13.467741966247559,0.0,-17.114352294376918,158.5473621913365
203,2739,-15.85,13.186826705932617,0.10000000000000007,-17.093990189688547,149.59510149274553
204,2748,-18.875,13.770198822021484,0.05000000000000007,-17.479990853203667,209.45043012830945
205,2758,-17.125,13.258212089538574,0.15000000000000002,-17.077757835388184,147.4421817779541
206,2771,-17.35,13.302164077758789,6.938893903907228e-17,-17.149343270521896,170.17007974477914
207,2795,-11.2,13.319836616516113,0.1,-17.14007620016734,166.6132771174113
208,2803,-18.9,14.341140747070312,0.10000000000000007,-18.162898778915405,162.12594985961914
209,2816,-15.75,14.38636589050293,0.15000000000000008,-18.196202204777645,138.82066110464243
210,2823,-18.95,14.147069931030273,0.15000000000000008,-17.901200703212194,153.05635125296456
211,2830,-18.95,14.144747734069824,0.15000000000000008,-18.080103737967356,112.72524697440011
212,2839,-18.875,14.145087242126465,0.05000000000000007,-17.87491883171929,169.53861618041992
213,2859,-17.2,13.839315414428711,0.0,-17.718448162078857,167.74467811584472
214,2875,-16.725,13.755974769592285,0.15000000000000002,-17.50044560432434,177.91700410842896
215,2889,-16.0,13.967300415039062,0.10000000000000013,-17.853776659284318,159.25594929286413
216,2896,-18.95,13.86881160736084,0.15000000000000008,-17.685129710606166,186.3621597290039
217,2904,-18.9,13.957742691040039,0.10000000000000007,-17.892568588256836,121.81283283233643
218,2911,-18.95,14.81944751739502,0.15000000000000008,-18.62708718436105,206.2481460571289
219,2924,-16.125,14.138941764831543,0.15000000000000013,-18.064623465904823,178.1197245671199
220,2934,-18.875,14.735296249389648,6.938893903907228e-17,-18.754431343078615,154.23113670349122
221,2942,-18.9,14.8850679397583,0.10000000000000007,-18.668439626693726,161.34903717041016
222,2954,-17.125,13.918490409851074,0.05000000000000007,-17.56903648376465,213.74787267049155
223,2965,-17.375,13.858407020568848,0.10000000000000007,-17.98294058713046,135.90448050065473
224,2975,-17.725,15.463058471679688,0.15000000000000008,-19.332020378112794,167.1175224304199
225,2988,-17.2,14.515069007873535,6.938893903907228e-17,-18.29581201993502,167.51099689190204
226,2998,-17.35,14.793794631958008,0.15000000000000013,-18.778772354125977,190.32839813232422
227,3009,-17.45,14.31473445892334,0.10000000000000013,-18.258962111039594,186.40845142711294
228,3026,-14.024999999999999,15.198888778686523,0.10000000000000007,-19.25851036520565,140.86468864889707
229,3046,-12.724999999999998,15.36083984375,0.10000000000000019,-19.22417640686035,181.98126831054688
230,3061,-13.849999999999998,14.806962013244629,0.19999999999999996,-18.967662048339843,165.88409627278645
231,3073,-17.05,15.669171333312988,0.05000000000000002,-19.66111183166504,167.22999572753906
232,3092,-12.625,15.128729820251465,0.15000000000000008,-19.19805064954256,177.3843590585809
233,3103,-17.299999999999997,16.017841339111328,0.10000000000000013,-20.154065565629438,146.06571093472567
234,3115,-17.825,15.958381652832031,0.1,-20.04658619562785,159.0750414530436
235,3122,-18.95,16.115570068359375,0.15000000000000008,-20.17057936532157,174.32723781040735
236,3137,-15.75,15.928812980651855,0.05000000000000013,-19.990729014078777,182.3643534342448
237,3155,-14.675,15.754390716552734,0.05000000000000007,-19.72243489159478,212.82750278049045
238,3171,-14.3,15.7093505859375,0.15000000000000008,-19.7426198720932,206.40844011306763
239,3178,-18.95,15.581639289855957,0.15000000000000008,-19.534666333879745,194.89254324776786
240,3200,-14.0,15.552580833435059,0.0,-19.71131532842463,180.71714678677645
241,3220,-13.1,16.330236434936523,0.10000000000000013,-20.539793014526367,148.29170188903808
242,3227,-18.95,16.407846450805664,0.15000000000000008,-20.466002873012,199.02007402692522
243,3237,-17.125,16.1595458984375,0.15000000000000002,-20.19760913848877,234.99248199462892
244,3248,-17.299999999999997,16.631168365478516,0.10000000000000013,-20.894692854447797,194.62183172052556
245,3255,-18.95,16.789207458496094,0.15000000000000008,-21.04252052307129,166.59352357046944
246,3274,-15.525,15.45093059539795,0.0,-19.512873800177324,219.54234474583677
247,3286,-17.125,16.4829044342041,0.05000000000000007,-20.90819279352824,220.60512034098306
248,3294,-18.9,16.709117889404297,0.10000000000000007,-20.924001693725586,198.45282173156738
249,3304,-18.875,15.795252799987793,6.938893903907228e-17,-20.11403465270996,206.62620239257814
250,3325,-13.4,16.662065505981445,0.0,-21.062359946114675,208.574830918085
251,3332,-18.95,15.044096946716309,0.15000000000000008,-19.145950317382812,249.62945338657923
252,3339,-18.95,15.641645431518555,0.15000000000000008,-20.072967801775253,189.669673374721
253,3354,-18.875,18.188928604125977,0.0,-22.578287887573243,167.77166086832682
254,3362,-18.9,18.179767608642578,0.10000000000000007,-22.244859218597412,223.89322090148926
255,3379,-16.725,16.13704490661621,0.05,-20.468502830056583,202.82346209357766
256,3392,-15.975,16.881816864013672,0.1500000000000002,-21.055269094613884,205.95975494384766
257,3417,-10.175,17.231462478637695,0.15000000000000024,-21.572334747314454,206.0623272705078
258,3433,-14.075000000000001,17.593231201171875,0.15000000000000002,-21.95307767391205,228.31895971298218
259,3461,-8.199999999999998,17.420461654663086,0.1500000000000002,-21.86734117780413,216.57323973519462
260,3473,-17.275000000000002,17.692781448364258,0.05000000000000013,-22.06146812438965,167.18194580078125
261,3483,-18.875,18.70687484741211,6.938893903907228e-17,-23.102929878234864,181.86865234375
262,3495,-17.725,18.49245262145996,0.05000000000000007,-22.90211359659831,184.04563109079996
263,3511,-14.075000000000001,17.758708953857422,0.15000000000000008,-22.199412941932678,228.73950862884521
264,3522,-17.15,17.96355628967285,0.10000000000000007,-22.69696721163663,194.50934184681284
265,3542,-11.300000000000004,17.94217300415039,0.09999999999999969,-22.444776916503905,226.20843811035155
266,3556,-17.125,19.00981330871582,0.0,-23.59480857849121,155.08858108520508
267,3563,-18.95,18.474971771240234,0.15000000000000008,-22.776518957955496,244.8321304321289
268,3575,-18.875,18.360429763793945,0.0,-22.815456708272297,173.83188660939535
269,3590,-17.65,18.755615234375,0.0,-23.172906494140626,234.0805633544922
270,3607,-17.275,18.44934844970703,0.0,-23.067265117869656,214.71743707095877
271,3632,-13.975,18.658823013305664,6.938893903907228e-17,-23.272857055664062,216.01353576660156
272,3639,-18.95,19.52900505065918,0.15000000000000008,-24.110631670270646,194.5598427908761
273,3647,-18.9,18.942222595214844,0.10000000000000007,-23.45795750617981,195.26831340789795
274,3664,-17.725,19.4791202545166,0.0,-24.11693831051097,189.68935169893152
275,3681,-14.925,18.861371994018555,0.10000000000000013,-23.426671420826633,240.8931032068589
276,3692,-17.15,18.663480758666992,0.10000000000000007,-23.376009334217418,272.800932450728
277,3702,-17.425,19.381439208984375,0.15000000000000008,-24.190097999572753,230.82791290283203
278,3712,-17.650000000000002,20.461641311645508,0.15000000000000013,-25.10395164489746,226.52096862792968
279,3723,-17.525,19.27733612060547,0.10000000000000007,-23.88210712779652,201.14328280362216
280,3735,-18.875,19.56957244873047,0.0,-24.35979763666789,214.9643586476644
281,3748,-17.05,19.631742477416992,1.3877787807814457e-17,-24.205852801983173,257.1707305908203
282,3764,-17.65,20.135963439941406,0.0,-24.866870880126953,232.2584466934204
283,3775,-18.875,20.54926109313965,0.0,-25.263777819546785,228.78592335094106
284,3782,-18.95,19.814029693603516,0.15000000000000008,-24.57107925415039,242.8276127406529
285,3794,-17.275000000000002,19.077714920043945,0.05000000000000013,-23.75627374649048,260.5576349894206
286,3801,-18.95,19.314226150512695,0.15000000000000008,-24.14994512285505,244.9072505405971
287,3812,-17.45,20.131999969482422,0.10000000000000013,-25.022561853582207,248.50036829168147
288,3823,-17.674999999999997,20.9000301361084,0.10000000000000007,-25.7052998976274,184.92036854137075
289,3847,-16.725,20.222579956054688,0.15000000000000002,-24.93454893430074,234.5617520014445
290,3855,-18.9,20.234905242919922,0.10000000000000007,-25.139546394348145,220.03747940063477
291,3863,-18.9,20.730484008789062,0.10000000000000007,-25.26736330986023,241.20975255966187
292,3870,-18.95,20.808847427368164,0.15000000000000008,-25.42742075238909,217.96580723353796
293,3885,-15.750000000000002,20.442249298095703,0.05000000000000002,-25.320688756306968,260.2614980061849
294,3903,-14.600000000000001,20.94761848449707,0.05000000000000007,-25.842414961920845,227.53163231743707
295,3919,-18.875,20.60482406616211,0.0,-25.418947339057922,259.355562210083
296,3926,-18.95,21.962947845458984,0.15000000000000008,-26.829207556588308,240.69108036586218
297,3936,-18.875,21.553726196289062,6.938893903907228e-17,-26.273989486694337,224.35899047851564
298,3950,-16.075,21.362545013427734,0.10000000000000019,-26.133103370666504,188.42876270839147
299,3966,-14.0,21.98825454711914,0.1500000000000002,-26.788912177085876,228.0151026248932
300,3986,-12.5,21.698867797851562,0.10000000000000019,-26.611620712280274,230.9137062072754
301,4003,-13.724999999999998,21.16973304748535,0.10000000000000002,-25.941230549531824,250.0432523839614
302,4010,-18.95,20.749582290649414,0.15000000000000008,-25.65980339050293,287.20545959472656
303,4021,-17.375,21.552980422973633,0.10000000000000007,-26.312138990922406,281.7126062566584
304,4047,-8.925,21.23822021484375,0.10000000000000007,-26.17614694742056,271.7591722928561
305,4059,-17.125,21.35029411315918,0.05000000000000007,-26.358674844106037,238.48224449157715
306,4074,-18.875,21.57086753845215,0.0,-26.36111208597819,293.09338226318357
307,4088,-17.125,22.44882583618164,0.0,-27.607950346810476,186.644348689488
308,4095,-18.95,24.46542739868164,0.15000000000000008,-29.46507808140346,200.40850067138672
309,4108,-15.225000000000001,22.538869857788086,0.1499999999999999,-27.142335158128006,314.6285670353816
310,4119,-17.15,21.65723419189453,0.10000000000000007,-26.675392324274238,309.6888802268288
311,4131,-17.125,22.19454002380371,0.05000000000000007,-27.183954397837322,270.5169315338135
312,4144,-15.3,22.70277214050293,0.15000000000000002,-27.844693257258488,324.9137009840745
313,4152,-18.9,22.431318283081055,0.10000000000000007,-27.709503412246704,280.7775573730469
314,4195,2.1999999999999993,22.713729858398438,0.1499999999999997,-27.917735255041787,266.9134125820426
315,4207,-18.875,23.76580810546875,0.0,-28.755205631256104,287.52833302815753
316,4220,-17.425,22.982736587524414,1.249000902703301e-16,-28.159533133873573,275.7564456646259
317,4231,-17.375,23.266685485839844,0.10000000000000007,-28.327814969149504,282.1824396306818
318,4238,-18.95,22.498722076416016,0.15000000000000008,-27.771380288260325,289.83557564871654
319,4257,-12.475000000000001,22.790328979492188,0.15000000000000008,-27.910709381103516,268.74872026945417
320,4274,-13.125,23.9138126373291,0.0999999999999998,-28.98463877509622,336.8167186063879
321,4281,-18.95,22.73508071899414,0.15000000000000008,-27.905227388654435,282.3623940604074
